id,name,dealer_type,priority,address,city,state,country,country_code,continent,phone,email,website,latitude,longitude,linkedin_url,linkedin_scanned_at,notes,created_at,updated_at
1722,"UAS Specialists, LLC (dba DronesPlus Dallas)",Enterprise Dealer,high,,Dallas,Texas,United States,US,North America,469-757-4497,dgarland@dronesplusdallas.com,http://www.dronesplusdallas.com/,33.103158,-96.811981,https://www.linkedin.com/company/drones-plus-robotics,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.529+00
1723,ENS technologies Inc.,Enterprise Dealer,high,"525 Parriott Pl, City of Industry, CA 91745",Los Angeles,California,United States,US,North America,,info@enssecurity.com,https://enssecurity.com/,34.016607,-117.961496,https://www.linkedin.com/company/enssecurity,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.529+00
1724,Duncan Parnell,Enterprise Dealer,high,"1478 Dividend Loop, Myrtle Beach, SC 29577",Horry,South Carolina,United States,US,North America,(843) 626-3641,websales@duncan-parnell.com,https://www.duncan-parnell.com/,33.690524,-78.923284,https://www.linkedin.com/company/duncan-parnell-inc-,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.529+00
1725,Drone Nerds Inc.,Enterprise Dealer,high,"5553 Ravenswood Rd, Fort Lauderdale",Miami-Dade,Florida,United States,US,North America,+17862982011,sales@dronenerds.com,https://www.dronenerds.com/,26.054453,-80.171347,https://www.linkedin.com/company/dronenerds,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.529+00
1726,"NOAR Technologies, LLC",Enterprise Dealer,high,,Oakland,Michigan,United States,US,North America,248.906.2375,info@noartech.com,https://www.noartech.com,42.53391,-83.142647,https://www.linkedin.com/company/noartechnologies,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.529+00
1727,Frontier Precision Inc,Enterprise Dealer,high,"5480 W 60th Ave, Unit A, Arvada, CO 80003",Jefferson,Colorado,United States,US,North America,720-214-3500,uas@frontierprecision.com,https://www.frontierprecision.com,39.805484,-105.055741,https://www.linkedin.com/company/frontier-precision-inc.,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.529+00
1728,"Benchmark Tool Supply, Inc.",Enterprise Dealer,high,"11424 Air Park Road, Suite 102, Ashland, Virginia 23005, United States",Hanover,Virginia,United States,US,North America,804-365-5144,sales@benchmarksupply.com,https://benchmarksupply.com/uav/,37.714972,-77.446914,https://www.linkedin.com/company/benchmarktoolandsupply,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.529+00
1729,Duncan Parnell,Enterprise Dealer,high,"305 Ashcake Road, Suite K, Ashland, VA 23005",Hanover,Virginia,United States,US,North America,(804) 368-7525,websales@duncan-parnell.com,https://www.duncan-parnell.com/,37.744049,-77.468774,https://www.linkedin.com/company/duncan-parnell-inc-,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.529+00
1730,Ohio Drone Repair LLC,Enterprise Dealer,high,"2236 North Cleveland Massillon Road, Akron Ohio 44333",Summit,Ohio,United States,US,North America,(440) 420-0200,Fly@ohiodronerepair.com,https://Ohiodronerepair.com,41.196215,-81.636975,https://www.linkedin.com/company/ohio-drone-repair,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.529+00
1731,CAMRISE LLC,Enterprise Dealer,high,"400 Overpeck Ave, Englewood, NJ 07631",Bergen,New Jersey,United States,US,North America,212-333-3150,s.gazawie@camrise.com,https://djinyc.com/,40.917775,-74.075725,https://www.linkedin.com/company/dji-by-camrise,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.529+00
1732,"CLOUD CITY DRONES, LLC",Enterprise Dealer,high,"200 Lavan Street, Suite 1, Warwick, RI 02888",Kent,Rhode Island,United States,US,North America,+1 (818) 805-1184,hi@cloudcitydrones.com,https://www.cloudcitydrones.com,26.590889,-80.052141,https://www.linkedin.com/company/cloud-city-drones,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.529+00
1733,"ENTERPRISE UAS, LLC",Enterprise Dealer,high,"19850 Nordhoff Pl, Chatsworth",Colusa,California,United States,US,North America,8772991075,sales@dslrpros.com,https://dslrpros.com/,34.235831,-118.566163,https://www.linkedin.com/company/dslrpros,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.529+00
1734,Frontier Precision Inc,Enterprise Dealer,high,"2144 Auiki Street, Honolulu, HI 96819",Hawaii,Hawaii,United States,US,North America,808-465-3900,uas@frontierprecision.com,https://www.frontierprecision.com,21.323837,-157.889669,https://www.linkedin.com/company/frontier-precision-inc.,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.529+00
1735,Frontier Precision Inc,Enterprise Dealer,high,"3720 S West Ave, Sioux Falls, SD 57105",Minnehaha,South Dakota,United States,US,North America,605-221-4400,uas@frontierprecision.com,https://www.frontierprecision.com,43.512201,-96.745416,https://www.linkedin.com/company/frontier-precision-inc.,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.529+00
1736,AIRWORX UNMANNED SOLUTIONS,Enterprise Dealer,high,"Gate Entrance inside, 2533 River Rd Storage, Piedmont, SC 29673",Pickens,South Carolina,United States,US,North America,+18648989444,sales@airworxdrone.com,https://airworxdrone.com/,34.76566,-82.477902,https://www.linkedin.com/company/airworx,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.529+00
1737,Frontier Precision Inc,Enterprise Dealer,high,"5701 Silverado Way, Unit J, Anchorage, AK 99518",Anchorage Municipality,Alaska,United States,US,North America,907-868-1500,uas@frontierprecision.com,https://www.frontierprecision.com,61.16903,-149.887113,https://www.linkedin.com/company/frontier-precision-inc.,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.529+00
1738,"FLYMOTION,LLC",Enterprise Dealer,high,,Hillsborough,Florida,United States,US,North America,800.548.5844,info@flymotionus.com,https://www.flymotionus.com,27.902839,-82.387835,https://www.linkedin.com/company/flymotion-unmanned-systems,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.529+00
1739,Duncan Parnell,Enterprise Dealer,high,"4405 International Blvd., Suite B115 Norcross, GA 30093",Gwinnett,Georgia,United States,US,North America,(770) 931-0844,websales@duncan-parnell.com,https://www.duncan-parnell.com/,33.932446,-84.14967,https://www.linkedin.com/company/duncan-parnell-inc-,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.529+00
1740,Frontier Precision Inc,Enterprise Dealer,high,"3908 Sandshell Drive, Fort Worth, TX 76137",Tarrant,Texas,United States,US,North America,682-348-7444,uas@frontierprecision.com,https://www.frontierprecision.com,32.841086,-97.299676,https://www.linkedin.com/company/frontier-precision-inc.,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.529+00
1741,Frontier Precision Inc,Enterprise Dealer,high,"12658 Interurban Ave S, Tukwila, WA 98168",King,Washington,United States,US,North America,206-294-5196,uas@frontierprecision.com,https://www.frontierprecision.com,47.488707,-122.277228,https://www.linkedin.com/company/frontier-precision-inc.,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.529+00
1742,RDO Equipment Co,Enterprise Dealer,high,"20 Iowa Ave Riverside, CA 92507",Riverside,California,United States,US,North America,(951) 778-3700,mailto:bedmonson@rdoequipment.com,https://www.rdoequipment.com/,34.019208,-117.338783,https://www.linkedin.com/company/rdo-equipment-co-,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.699+00
1743,Keystone Precision Solutions,Enterprise Dealer,high,"1670 East Race Street, Allentown, PA 18109",Lehigh,Pennsylvania,United States,US,North America,800-833-9250,sales@keypre.com,https://www.keypre.com/,40.661039,-75.442218,https://www.linkedin.com/company/keystone-precision-solutions,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.7+00
1744,Hixon Mfg. & Supply Co.,Enterprise Dealer,high,"7154 S Dillon Court Englewood, CO 80112",Denver,Colorado,United States,US,North America,800.475.3422,info@hixonmfg.com,https://www.hixonmfg.com/,39.586765,-104.820922,https://www.linkedin.com/company/hixon-mfg-&-supply-co-,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.7+00
1745,Advexure,Enterprise Dealer,high,"9281 Irvine Blvd, Irvine, CA 92618",Los Angeles,California,United States,US,North America,8556252055,sales@advexure.com,https://advexure.com/,33.666021,-117.705121,https://www.linkedin.com/company/advexure,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.701+00
1746,Duncan Parnell,Enterprise Dealer,high,"900 S. McDowell St. Charlotte, NC 28204",Mecklenburg,North Carolina,United States,US,North America,(704) 372-7766,websales@duncan-parnell.com,https://www.duncan-parnell.com/,35.214809,-80.843839,https://www.linkedin.com/company/duncan-parnell-inc-,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.701+00
1747,Seiler Instrument and Manufacturing Incorporated,Enterprise Dealer,high,"9755 Airways Court, Franklin, WI 53132",Florence,Wisconsin,United States,US,North America,(844)400-1401,sales@seilergeodrones.com,https://www.seilergeodrones.com/,42.8886,-88.0384,https://www.linkedin.com/company/seilersolutions,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.701+00
1748,RDO Equipment Co,Enterprise Dealer,high,"1400 S Maricopa Rd, Chandler, AZ 85226",Maricopa,Arizona,United States,US,North America,406-796-3790,mailto:bedmonson@rdoequipment.com,https://www.rdoequipment.com/,33.284343,-111.968201,https://www.linkedin.com/company/rdo-equipment-co-,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.701+00
1749,Drones Made Easy,Enterprise Dealer,high,,San Diego,California,United States,US,North America,+1 844 312 8444,enterprise@dronesmadeeasy.com,https://www.dronesmadeeasy.com/,32.764979,-117.196015,https://www.linkedin.com/company/drones-made-easy,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.701+00
1750,RDO Equipment Co,Enterprise Dealer,high,"11030 Holly Ln N, Maple Grove, MN 55369, United States",Hennepin,Minnesota,United States,US,North America,406-796-3794,mailto:bedmonson@rdoequipment.com,https://www.rdoequipment.com/,45.158071,-93.509315,https://www.linkedin.com/company/rdo-equipment-co-,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.701+00
1751,Fix In A Zip,Enterprise Dealer,high,,Lubbock,Texas,United States,US,North America,1-877-659-6359,FIZUAS@fizuas.com,https://shop.fizuas.com,33.531073,-101.918357,https://www.linkedin.com/company/fizuas,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.701+00
1752,RDO Equipment Co,Enterprise Dealer,high,"5221 Midland Rd, Billings, MT 59101",Yellowstone,Montana,United States,US,North America,406-796-3787,mailto:bedmonson@rdoequipment.com,https://www.rdoequipment.com/,45.750632,-108.547818,https://www.linkedin.com/company/rdo-equipment-co-,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.701+00
1753,RobotLAB Inc,Enterprise Dealer,high,"950 E State Hwy 114, STE 160, Southlake TX 76092",Dallas,Texas,United States,US,North America,+1 415-598-0619,mailto:Brian.Stobbe@RobotLAB.com,https://www.robotlab.com/raleigh,34.217441,-96.7998,https://www.linkedin.com/company/robotlabinc,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.701+00
1754,Sitech South,Enterprise Dealer,high,"10000 NW 53rd Street Sunrise, FL 33351",Sunrise,Florida,United States,US,North America,954-707-9306,info@sitechsouth.com,https://www.sitechsouth.com,26.189178,-80.285591,https://www.linkedin.com/company/sitech-south,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.701+00
1755,Duncan Parnell,Enterprise Dealer,high,"301 N. Winona Street Knoxville, TN 37917",Knox,Tennessee,United States,US,North America,(865) 389-0628,websales@duncan-parnell.com,https://www.duncan-parnell.com/,35.977138,-83.909938,https://www.linkedin.com/company/duncan-parnell-inc-,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.701+00
1756,Paladin Drones Inc.,Enterprise Dealer,high,"708 Main St, Houston, Texas 77002",Crosby,Texas,United States,US,North America,team@paladindrones.io,,https://www.paladindrones.io/,29.75926,-95.363467,https://www.linkedin.com/company/paladin-drones,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.701+00
1757,RDO Equipment Co,Enterprise Dealer,high,"1380 S Distribution Dr, Salt Lake City, UT 84104",Salt Lake,Utah,United States,US,North America,406-796-3788,mailto:bedmonson@rdoequipment.com,https://www.rdoequipment.com/,40.741117,-111.986395,https://www.linkedin.com/company/rdo-equipment-co-,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.701+00
1758,Frontier Precision Inc,Enterprise Dealer,high,"2304 N 7th Ave, #J, Bozeman, MT 59715",Gallatin,Montana,United States,US,North America,406-556-7161,uas@frontierprecision.com,https://www.frontierprecision.com,45.702583,-111.045273,https://www.linkedin.com/company/frontier-precision-inc.,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.701+00
1759,B&H Foto & Electronics,Enterprise Dealer,high,4209th Ave New York,New York,New York,United States,US,North America,212-239-7500,sols@bhphoto.com,https://www.bhphotovideo.com/,40.753144,-73.996317,https://www.linkedin.com/company/b&h-photo-video,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.701+00
1760,"Benchmark Tool Supply, Inc.",Enterprise Dealer,high,"2720 Discovery Drive Raleigh, North Carolina 27616, United States",Wake,North Carolina,United States,US,North America,919-835-2140,sales@benchmarksupply.com,https://benchmarksupply.com/uav/,35.861393,-78.592758,https://www.linkedin.com/company/benchmarktoolandsupply,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.701+00
1761,Duncan Parnell,Enterprise Dealer,high,"621 Brookhaven Dr Orlando, FL 32803",Orange,Florida,United States,US,North America,(888) 782-1997,websales@duncan-parnell.com,https://www.duncan-parnell.com/,28.563351,-81.369236,https://www.linkedin.com/company/duncan-parnell-inc-,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.701+00
1762,SITECH Louisiana LLC.,Enterprise Dealer,high,"12310 Industriplex Blvd. Baton Rouge, LA 70809",West Baton Rouge,Louisiana,United States,US,North America,(346) 250-5216,alemoine@sitechla.com,https://www.SITECHlouisiana.com,30.383872,-91.043007,https://www.linkedin.com/company/sitech-louisiana,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.701+00
1763,"Terrestrial Imaging, LLC",Enterprise Dealer,high,"375 Herbertsville Road, Brick NJ 08724",Ocean,New Jersey,United States,US,North America,800-359-0530,sales@terrestrialimaging.com,https://www.terrestrialimaging.com,40.099249,-74.100811,https://www.linkedin.com/company/terrestrialimaging,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.701+00
1764,Propeller Aero Inc,Enterprise Dealer,high,"3360 Walnut St., Denver CO, 80205",Denver,Colorado,United States,US,North America,,contact@propelleraero.com,https://www.propelleraero.com/,39.766549,-104.976831,https://www.linkedin.com/company/seilersolutions,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.701+00
1765,Seiler Instrument and Manufacturing Incorporated,Enterprise Dealer,high,"11801 W. 86th Terrace, Lenexa, KS 66214",Lincoln,Kansas,United States,US,North America,(844)400-1401,sales@seilergeodrones.com,https://www.seilergeodrones.com/,38.9536,-94.7336,https://www.linkedin.com/company/seiler-geodrones,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.702+00
1766,Vertex Unmanned Solutions,Enterprise Dealer,high,14212 23rd Ave N,Grant,Minnesota,United States,US,North America,612-900-3440,Sales@vertexunmanned.com,https://www.vertexunmanned.com,45.004565,-93.459629,https://www.linkedin.com/company/focus-camera,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.702+00
1767,Focus Camera,Enterprise Dealer,high,"905 McDonald Ave, Brooklyn, NY 11218",Bronx,New York,United States,US,North America,,cs@focuscamera.com,https://www.focuscamera.com/,40.647097,-73.968292,https://www.linkedin.com/company/benchmarktoolandsupply,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.702+00
1768,"Benchmark Tool Supply, Inc.",Enterprise Dealer,high,"622 Innovation Drive, #104, Chesapeake, Virginia 23320, United States",Chesapeake (city),Virginia,United States,US,North America,757-819-9116,sales@benchmarksupply.com,https://benchmarksupply.com/uav/,36.733136,-76.216822,https://www.linkedin.com/company/benchmarktoolandsupply,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.702+00
1769,Fowado Technology Group,Enterprise Dealer,high,"333 N Falkenburg Rd B212, Tampa, FL 33619",,Florida,United States,US,North America,+1 689 309 1420,josh@fowadous.com,https://www.fowadotechnologygroup.com/,27.955298,-82.333931,https://www.linkedin.com/company/frontier-precision-inc.,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.702+00
1770,Frontier Precision Inc,Enterprise Dealer,high,"5569 W Kendall St, Boise, ID 83706",Boise,Idaho,United States,US,North America,208-955-0049,uas@frontierprecision.com,https://www.frontierprecision.com,43.616772,-116.250348,https://www.linkedin.com/company/frontier-precision-inc.,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.704+00
1771,Anatum GeoMobile Solutions,Enterprise Dealer,high,,DuPage,Illinois,United States,US,North America,800-980-4649,info@agsgis.com,https://www.agsgis.com,41.844377,-87.945889,https://www.linkedin.com/company/duncan-parnell-inc-,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.704+00
1772,Duncan Parnell,Enterprise Dealer,high,"10265 Beach Blvd Jacksonville, FL 32246",Duval,Florida,United States,US,North America,(904) 620-0500,websales@duncan-parnell.com,https://www.duncan-parnell.com/,30.287344,-81.546476,https://www.linkedin.com/company/airspacelink,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.704+00
1773,"Airspace Link, Inc.",Enterprise Dealer,high,"2050 15th St Suite 3-100, Detroit, MI 48216",Delta,Michigan,United States,US,North America,+18007833712,info@airspacelink.com,https://airspacelink.com/,42.328697,-83.074957,https://www.linkedin.com/company/frontier-precision-inc.,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.704+00
1774,Frontier Precision Inc,Enterprise Dealer,high,"10900 73rd Ave N, Maple Grove, MN 55369",Hennepin,Minnesota,United States,US,North America,763-496-1366,uas@frontierprecision.com,https://www.frontierprecision.com,45.086812,-93.419064,https://www.linkedin.com/company/rdo-equipment-co-,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.704+00
1775,RDO Equipment Co,Enterprise Dealer,high,"5301 Mark IV Pkwy, Fort Worth, TX 76131",Tarrant,Texas,United States,US,North America,406-796-3791,BEdmonson@rdoequipment.com,https://www.rdoequipment.com/,32.841193,-97.322156,https://www.linkedin.com/company/rdo-equipment-co-,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.704+00
1776,"Multicopter Warehouse, LLC",Enterprise Dealer,high,,Denver,Colorado,United States,US,North America,303.552.2300,Info@multicopterwarehouse.com,https://www.multicopterwarehouse.com,39.678065,-104.936982,https://www.linkedin.com/company/rdo-equipment-co-,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.704+00
1777,RDO Equipment Co,Enterprise Dealer,high,"12500 Dupont Ave S, Burnsville, MN 55337",Dakota,Minnesota,United States,US,North America,406-796-3795,mailto:bedmonson@rdoequipment.com,https://www.rdoequipment.com/,44.77769,-93.29733,https://www.linkedin.com/company/benchmarktoolandsupply,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.704+00
1778,"Benchmark Tool Supply, Inc.",Enterprise Dealer,high,"107 Albe Drive Suite C, Newark, Delaware 19702, United States",New Castle,Delaware,United States,US,North America,302-368-2434,sales@benchmarksupply.com,https://benchmarksupply.com/uav/,39.647622,-75.713025,https://www.linkedin.com/company/duncan-parnell-inc-,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.704+00
1779,Duncan Parnell,Enterprise Dealer,high,"1311 Elm Hill Pike Nashville, TN 37210",Davidson,Tennessee,United States,US,North America,(615) 748-1998,websales@duncan-parnell.com,https://www.duncan-parnell.com/,36.143668,-86.7297,https://www.linkedin.com/company/seilersolutions,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.704+00
1780,Seiler Instrument and Manufacturing Incorporated,Enterprise Dealer,high,"1255 Hamilton Pkwy, Itasca, IL 60143",Lawrence,Illinois,United States,US,North America,(844)400-1401,sales@seilergeodrones.com,https://www.seilergeodrones.com/,41.9703,-87.981,https://www.linkedin.com/company/seiler-geodrones,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.704+00
1781,Vertical Aspect LLC,Enterprise Dealer,high,"1520 Clay Street  N. Kansas Cty, MO",Knox,Missouri,United States,US,North America,Christian Stallings,sales@verticalaspect.com,https://verticalaspect.com/,39.13725,-94.579946,https://www.linkedin.com/company/akdrone,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.704+00
1782,"AKDRONE, LLC",Enterprise Dealer,high,"537 Egan Ave. Valdez, AK 996",Valdez-Cordova (CA),Alaska,United States,US,North America,(907) 200-2012,info@akdrone.com,https://www.akdrone.com/,61.130427,-146.366548,https://www.linkedin.com/company/hixon-mfg-&-supply-co-,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.704+00
1783,Hixon Mfg. & Supply Co.,Enterprise Dealer,high,"1001 Smithfield Drive Fort Collins, CO 80524",Larimer,Colorado,United States,US,North America,800.762.5252,info@hixonmfg.com,https://www.hixonmfg.com/,40.575307,-105.004514,https://www.linkedin.com/company/frontier-precision-inc.,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.704+00
1784,Frontier Precision Inc,Enterprise Dealer,high,"8301 Cypress Plaza Drive, #107, Jacksonville, FL 32256",Duval,Florida,United States,US,North America,800-359-3703,uas@frontierprecision.com,https://www.frontierprecision.com,30.24071,-81.596172,https://www.linkedin.com/company/frontier-precision-inc.,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.704+00
1785,Sitech South,Enterprise Dealer,high,"5701 Country Lakes Drive Suite 12 Ft. Myers, FL 33905",,Florida,United States,US,North America,561-282-8089,info@sitechsouth.com,https://www.sitechsouth.com,26.661025,-81.792492,https://www.linkedin.com/company/sitech-south,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.704+00
1786,Drone Deer Recovery,Enterprise Dealer,high,"7864 Township Rd 671, Dundee, OH 44624",Delaware,Ohio,United States,US,North America,+12344234979,sales@dronedeerrecovery.com,https://www.dronedeerrecovery.com/,40.621734,-81.700552,https://www.linkedin.com/company/duncan-parnell-inc-,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.704+00
1787,Duncan Parnell,Enterprise Dealer,high,"3150 W. Montague Ave., Charleston, SC 29418",Charleston,South Carolina,United States,US,North America,(843) 747-6033,websales@duncan-parnell.com,https://www.duncan-parnell.com/,32.865134,-80.015266,https://www.linkedin.com/company/seilersolutions,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.704+00
1788,Seiler Instrument and Manufacturing Incorporated,Enterprise Dealer,high,"29485 Lorie Lane, Wixom, MI 48393",Luce,Michigan,United States,US,North America,(844)400-1401,sales@seilergeodrones.com,https://www.seilergeodrones.com/,42.5083,-83.521,https://www.linkedin.com/company/seiler-geodrones,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.704+00
1789,"RMUS,LLC",Enterprise Dealer,high,,Davis,Utah,United States,US,North America,801.316.3250,sales@rmus.com,https://www.rmus.com,40.923595,-111.897386,https://www.linkedin.com/company/dji-by-camrise,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.704+00
1790,CAMRISE LLC,Enterprise Dealer,high,"685 5th Ave, New York, NY 10022",New York,New York,United States,US,North America,,s.gazawie@camrise.com,https://djinyc.com/,40.760939,-73.975081,https://www.linkedin.com/company/dji-by-camrise,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.704+00
1791,International Trading & Communications Corp,Enterprise Dealer,high,"515 AVE I, Brooklyn, NY 11230",New York,New York,United States,US,North America,9173304449,ITANDC@HOTMAIL.COM,https://www.ibandd.wixsite.com/itandc,40.626862,-73.971742,https://www.linkedin.com/company/frontier-precision-inc.,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.704+00
1792,Frontier Precision Inc,Enterprise Dealer,high,"1713 Burlington Dr, Bismarck, ND 58504",Burleigh,North Dakota,United States,US,North America,701-222-2030,uas@frontierprecision.com,https://www.frontierprecision.com,46.786643,-100.743954,Pick to record from different countries and also do the enrichment,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.853+00
1793,Prisma Technologies Pty Ltd,Enterprise Dealer,high,"iAccelerate Centre 239, Innovation Campus, Squires Way, North Wollongong NSW 2500",New South Wales,New South Wales,Australia,AU,Oceania,242583489,info@prismatech.com.au,https://prismatech.com.au/,-34.401744,150.897824,https://www.linkedin.com/company/prisma-technologies-australia,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.853+00
1794,SecVision Networks,Enterprise Dealer,high,"560 Church St, North Parramatta NSW 2150",PARRAMATTA,New South Wales,Australia,AU,Oceania,1300500606,,https://secvision.com.au/about-us/,-33.798129,151.003349,https://www.linkedin.com/company/secvision-networks,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.853+00
1795,ELK Fish Robotics Pty Ltd,Enterprise Dealer,high,"1/72 Marine Terrace, Fremantle WA 6160",Western Australia,Western Australia,Australia,AU,Oceania,861107423,fremantle@elkfishrobotics.com.au,https://elkfishrobotics.com.au,-32.059316,115.748447,https://au.linkedin.com/company/elk-fish-robotics,,,2026-03-21 13:37:17.545845+00,2026-03-21 13:37:17.545845+00
1796,AGTech360,Enterprise Dealer,high,"297 Spring Creek Rd, Cement Mills QLD 4352",CENTRAL QLD,Queensland,Australia,AU,Oceania,414886052,info@agtech360.net,https://agtech360.net,-28.182333,151.438615,,,,2026-03-21 13:37:17.545845+00,2026-03-21 13:37:17.545845+00
1797,CLEARWATER CFA PTY LTD,Enterprise Dealer,high,"U8, 1631 Wynnum Rd, Tingalpa Qld 4173",BRIS CITY CNTRY,Queensland,Australia,AU,Oceania,"U8, 1631 Wynnum Rd, Tingalpa Qld 4173",ops@greyman.com.au,https://greyman.com.au/,-27.474755,153.131144,https://au.linkedin.com/company/greymanops,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.853+00
1798,FLIIGHT TECHNOLOGIES PTY LTD,Enterprise Dealer,high,"70/6 Bellambi Ln, Bellambi, New South Wales 2518",,,Australia,AU,Oceania,+(61) 428 279 876,info@fliight.com.au,https://fliight.com.au/contact,-34.362336,150.912571,https://au.linkedin.com/company/fliight,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.853+00
1799,D1 STORE PTY LTD,Enterprise Dealer,high,"421 Victoria St, Brunswick VIC 3056澳大利亚",MELBOURNE CITY,Victoria,Australia,AU,Oceania,+61392887882,enterprise@d1store.com.au,https://www.d1store.com.au/,-37.764438,144.953898,https://www.linkedin.com/company/d1-store,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.853+00
1800,OUTCOMEX PTY LTD,Enterprise Dealer,high,"502/32 Delhi Rd, North Ryde NSW 2113",SYDNEY STREETS,New South Wales,Australia,AU,Oceania,288793888,,https://www.outcomex.com.au/contact-us/,-33.794352,151.142725,https://www.linkedin.com/company/outcomex-pty-ltd,,,2026-03-21 13:37:17.545845+00,2026-03-21 14:35:43.853+00
1801,Night Vision Australia Pty Ltd,Enterprise Dealer,high,"Unit 1/17-19 Green St, Banksmeadow NSW 2019",SYDNEY STREETS,New South Wales,Australia,AU,Oceania,+61292834375,,,-33.944197,151.214147,https://www.linkedin.com/company/outcomex-pty-ltd,,,2026-03-21 13:37:17.731588+00,2026-03-21 13:37:17.731588+00
