company_name,country,role,dock_models,dock_count,website,linkedin_url,evidence_url_1,source_type_1,evidence_url_2,source_type_2,confidence,notes
Copter-Expert.de,Germany,dealer,Dock 2|Dock 3,https://copter-expert.de,,https://copter-expert.de/collections/vendors/products/dji-dock-3,company_product_page,,company_product_page,medium,Official DJI dealer; sells DJI Dock 2 and Dock 3; drone school; Germany,
SkyVisor,Germany,solution_provider,Dock 2|Dock 3,https://www.skyvisor.ai,https://www.linkedin.com/company/skyvisor,https://www.skyvisor.ai/skyvisor-launches-into-german-market-extending-drone-inspection-solutions-to-leading-renewable-energy-companies-pfalzsolar-belectric-gmbh-and-iqony/,press_release,https://www.linkedin.com/posts/skyvisor_sora-bvlos-dock3-activity-7353764872158953472-lwEv,linkedin_post,high,"AI drone inspection software fully integrated with DJI Dock 2 & 3; SORA-authorized BVLOS provider in Europe; entered German market 2024 supporting Pfalzsolar, Belectric GmbH, Iqony; Paris HQ but active German market",
Prisma Technologies Pty Ltd,Australia,Integrator / Reseller,DJI Dock 1; DJI Dock 2; DJI Dock 3,https://prismatech.com.au/,https://au.linkedin.com/company/prisma-technologies-australia,https://prismatech.com.au/dji-dock-3-solutions,high,2025-10,TRUE,Website,Australia's leading commercial drone supplier with dedicated DJI Dock 1/2/3 product pages. Sells bundled Dock 3 + Matrice 4TD. Offers BVLOS approvals including DJI Dock 2 training. DJI Certified Enterprise Maintenance Centre.,
ROCKETDNA LTD,Australia,Service Provider / Operator,DJI Dock 1,https://www.rocketdna.com/,https://au.linkedin.com/company/rocketdnaltd,https://www.rocketdna.com/blog/rocketdna-secures-casa-autonomous-ops-approval-first-in-australia-with-dji-dock,high,2024-09,TRUE,Website,First company in Australia to receive CASA approval for DJI Dock (2023). Deployed at gold mine in WA. Logged 8000+ autonomous flights. Operates xBot drone-in-a-box product built on DJI Dock platform. ASX-listed (ASX: RKT).,
D1 STORE PTY LTD,Australia,Reseller / Enterprise Dealer,DJI Dock 1; DJI Dock 2; DJI Dock 3,https://www.d1store.com.au/,https://au.linkedin.com/company/d1-store,https://www.d1store.com.au/categories/dji-dock,high,2025-03,TRUE,Website,"Australia's only official DJI Authorised Retailer. Dedicated DJI Dock product category. Sells Dock 1/2/3 with enterprise hubs in VIC, NSW, QLD, WA. Offers demos, training, and rentals for all Dock versions.",
C.R. Kennedy & Company Pty Ltd,Australia,Distributor / Reseller,DJI Dock 2; DJI Dock 3,https://www.crkennedy.com.au,,https://survey.crkennedy.com.au/rpas-uav-drones/commercial-drones/DJI_Dock,high,2025-01,TRUE,Website,"Official DJI Dock stockist with dedicated Dock category page at survey.crkennedy.com.au. Sells DJI Dock 2 and Dock 3 + Matrice 4TD bundles. Multiple national branches (Melbourne, Sydney, Brisbane, Perth, Adelaide).",
APTELLA PTY LTD,Australia,Distributor / Integrator,DJI Dock 2,https://www.aptella.com/,,https://www.aptella.com/product/dji-dock-2/,high,2024-08,TRUE,Website,Sells DJI Dock 2 and Dock 3 directly on aptella.com. Partnership with Sphere Drones to deliver HubX mobile platform paired with DJI Dock 2. Serves mining and construction sectors across all Australian states.,
Drones For Hire,Australia,Reseller,DJI Dock 1; DJI Dock 2; DJI Dock 3,https://dronesforhire.com.au/,,https://dronesforhire.com.au/shop/drone/DJI-Dock,high,2025-03,TRUE,Website,"Dedicated product pages for DJI Dock 1, Dock 2, and Dock 3 on dronesforhire.com.au. Australia's largest discount drone store with price match guarantee. Sells all three Dock generations with full specs and FAQ.",
K. J. ROSS & ASSOCIATES PTY LTD,Australia,Integrator / Service Provider,DJI Dock 2,https://kjr.com.au/,,https://kjr.com.au/how-kjrs-drone-in-a-box-helped-monitor-north-queenslands-flood-disaster/,high,2025-12,TRUE,Web search,"Developed DJI Drone Dock Trailer (solar + Starlink) in partnership with Fly Freely. Deployed DJI Dock 2-based DiaB unit during North Queensland flood emergency (Dec 2025). Active in wildlife, environmental, and emergency response use cases.",
Terra Drone Arabia,Saudi Arabia,dealer,Dock 3,https://terra-drone.com.sa/,https://www.linkedin.com/company/terra-drone-sa,https://terra-drone.com.sa/product/dji-dock-3/,company_product_page,https://enterprise.dji.com/find-a-dealer,dji_ecosystem_listing,high,DJI Dock 3 dealer; hosts Dock 3 workshops; active operator in KSA,
Shamal Technologies,Saudi Arabia,dealer,Dock 2; Dock 3,https://shamal.sa/,https://www.linkedin.com/company/shamal-technologies,https://shamal.sa/products,company_product_page,https://enterprise.dji.com/find-a-dealer,dji_ecosystem_listing,high,DJI Enterprise Authorized Seller; lists Dock 2 and Dock 3 on product page,
Nine Tenths Trading Co,Saudi Arabia,dealer,Dock 1,https://www.9tenthsco.com/,https://www.linkedin.com/company/ninetenths,https://sa.zain.com/en/all-news/news-11-9-2023,partner_announcement,https://enterprise.dji.com/find-a-dealer,dji_ecosystem_listing,high,Authorized DJI Enterprise distributor in KSA; strategic Dock platform partnership with Zain KSA,
Glider Aerial Solutions,Saudi Arabia,dealer,Dock 3,https://www.glider-aerial.com/,https://www.linkedin.com/company/glider-aerial-solutions,https://www.glider-aerial.com/product-page/dji-dock-3-overseas-edition-with-1-year-dock-3-warranty-from-aeronex,company_product_page,https://enterprise.dji.com/find-a-dealer,dji_ecosystem_listing,high,Authorized DJI dealer; deployed DJI Dock 3 in KSA operations,
SAUDI SICLI COMPANY,Saudi Arabia,system_integrator,Dock 3,https://www.saudisicli.com.sa/,,https://saudisicli.com.sa/news-view.php?id=54,company_news,https://enterprise.dji.com/find-a-dealer,dji_ecosystem_listing,high,Deployed DJI Dock 3 + Matrice 4TD for first responder/NEOM autonomous surveillance demo,
Abdul Rahman Al Shareef Group,Saudi Arabia,dealer,Dock 3,https://alshareefgroup.sa/,,https://alshareefgroup.sa/en/dji-dock-3-for-enterprise-en/,company_product_page,,,high,DJI Dock 3 enterprise page on company website; authorized reseller,
株式会社セキド (Sekido),Japan,dealer,Dock 3,https://sekidocorp.com/,https://www.linkedin.com/company/sekido-co-ltd,https://sekido-rc.com/?pid=185106761,company_product_page,https://sekido-rc.com/?mode=grp&gid=3063356,company_product_page,high,Primary DJI distributor Japan; sells DJI Dock 3; publishes national Dock 3 dealer list,
Terra Drone株式会社,Japan,dealer,Dock 1; Dock 2; Dock 3,https://terra-drone.net/,https://www.linkedin.com/company/terra-drone,https://www.dji.com/jp/where-to-buy/enterprise-dealers,dji_ecosystem_listing,https://enterprise.dji.com/find-a-dealer,dji_ecosystem_listing,high,DJI Enterprise authorized dealer Japan; global drone inspection company; listed on DJI finder,
楽天ドローン株式会社 (Rakuten Drone),Japan,dealer,Dock 3,https://drone.rakuten.co.jp/,,https://drone.rakuten.co.jp/service/drone-sales/,company_product_page,https://enterprise.dji.com/find-a-dealer,dji_ecosystem_listing,high,DJI Dock 3 + Matrice 4D/4TD product page; listed on DJI dealer finder; Tokyo,
Tohasen Robotics株式会社,Japan,dealer,Dock 3,https://www.tohasen-robotics.com/,,https://www.tohasen-robotics.com/news/dji-dock-3-training-center-release/,company_blog,https://sekido-rc.com/?pid=185106761,dji_ecosystem_listing,high,DJI Enterprise authorized dealer; established DJI Dock 3 training center in Chiba; Hachioji Tokyo,
HELICAM株式会社,Japan,dealer,Dock 3,https://www.helicam.jp/,,https://www.helicam.jp,company_product_page,https://sekido-rc.com/?pid=185106761,dji_ecosystem_listing,high,DJI authorized dealer; DJI Dock 3 case study in Hokkaido farmland survey; Sapporo,
センシンロボティクス株式会社 (Sensyn Robotics),Japan,solution_provider,Dock 2; Dock 3,https://www.sensyn-robotics.com/en,https://www.linkedin.com/company/sensyn-robotics,https://www.sensyn-robotics.com/en/news/sensyn-core-dji-dock3-next-level-integration,press_release,https://www.sensyn-robotics.com/en/news/idemitsu-hokkaido-drone-inspection-test,case_study,high,SENSYN CORE platform integrates with DJI Dock 2 and Dock 3 for AI-powered autonomous inspection; Idemitsu PoC; Tokyo Shinagawa,
ブルーイノベーション株式会社 (Blue Innovation),Japan,solution_provider,Dock 2,https://www.blue-i.co.jp/,,https://drone-journal.impress.co.jp/docs/event/1186877.html,industry_article,https://sekido-rc.com/?pid=185106761,dji_ecosystem_listing,high,DJI Dock 2 dealer/integrator; showcased Dock 2 at industry events; drone management platform BEP; Tokyo Bunkyo,
深空株式会社 (Shinkudrone),Japan,dealer,Dock 3,https://shinkudrone.com/,,https://shinkudrone.com/blog/%E9%81%A0%E9%9A%94%E8%87%AA%E5%8B%95%E8%88%AA%E8%A1%8C-dji-dock-3%E3%83%AA%E3%83%AA%E3%83%BC%E3%82%B9/,company_blog,https://sekido-rc.com/?pid=185106761,dji_ecosystem_listing,high,DJI certified store Osaka; first Dock 3 demo fly in western Japan; solar farm inspection; Osaka Tennoji,
ミラテクドローン株式会社 (Miratech Drone),Japan,dealer,Dock 2; Dock 3,https://www.miratecdrone.co.jp/,,https://www.miratecdrone.co.jp,company_product_page,https://sekido-rc.com/?pid=185106761,dji_ecosystem_listing,high,DJI Dock 2 and Dock 3 dealer; demo events Osaka; MIRAIT ONE group company; Tokyo Shinagawa,
ルーチェサーチ株式会社 (Luce Search),Japan,dealer,Dock 3,https://luce-s.net/,,https://enterprise.dji.com/find-a-dealer,dji_ecosystem_listing,,,high,DJI Enterprise authorized dealer listed in DJI find-a-dealer with DJI Dock 3 tag; Hiroshima,
株式会社システムファイブ (System5),Japan,dealer,Dock 2; Dock 3,https://www.system5.co.jp/,,https://info.system5.jp/whatsnew/djidock2,company_product_page,https://dji-info.system5.jp/blogs/news/dji-drone-guide-japan,company_blog,high,Primary DJI industrial distributor Japan; Dock 2 and Dock 3 sales; manages national subdealers network; Tokyo Hanzomon,
BeeDrones,Brazil,dealer,Dock 1; Dock 2,https://www.beedrones.com.br/,,https://www.beedrones.com.br/dji-dock,company_product_page,,,high,Sao Paulo (Itu SP); official DJI reseller since 2011; sells Dock 1 and Dock 2; ANATEL certified; physical store,
Tecno Drones,Brazil,dealer,Dock 1; Dock 2; Dock 3,https://www.tecnodrones.com.br/,,https://www.tecnodrones.com.br/dji-dock-matrice-30-series,company_product_page,https://www.tecnodrones.com.br/dji-dock-3-matrice-4d-series-combo,company_product_page,high,Parana; authorized DJI reseller Brazil; sells Dock 1 Dock 2 and Dock 3 + Matrice 4D combo; ANATEL certified,
Premier Drones,Brazil,dealer,Dock 1; Dock 2,https://www.premierdrones.com.br/,,https://www.premierdrones.com.br/dji-dock-com-drone-dji-matrice-30t,company_product_page,https://www.premierdrones.com.br/dji-para-empresas,company_product_page,high,Sao Paulo; authorized DJI Enterprise dealer; sells Dock 1 and Dock 2 with Matrice 30T,
Super Importadora,Brazil,dealer,Dock 2,https://superimportadora.com.br/,,https://superimportadora.com.br/drones/drone-profissional/dji-dock-2/,company_product_page,,,high,Sao Paulo; DJI dealer in Brazil; explicitly sells DJI Dock 2 with Matrice 3D/3TD,
Maza Tarraf,Brazil,operator_end_user,Dock 3,,,https://www.youtube.com/watch?v=6OTijSBZhZc,case_study,https://www.linkedin.com/posts/dji_djienterprise-djidock3-droneworkflow-activity-7393996940847460353-t2qs,linkedin_post,high,Brazil; leading logistics company; deployed DJI Dock 3 for 24/7 automated facility monitoring; eliminates on-site personnel; Dock 3 + Matrice 4 deployment,
Embratop Geotecnologias Ltda.,Brazil,Authorized Dealer,Dock 2,Unknown,https://www.embratop.com.br,https://www.linkedin.com/company/embratop-geotecnologias-ltda/,https://enterprise.dji.com/pt-br/find-a-dealer,Company Website,,,High,
DroneDireto,Brazil,Reseller,Dock 3,Unknown,https://www.dronedireto.com.br,https://www.linkedin.com/company/dronedireto/,https://www.dronedireto.com.br/dji-dock-3-drone-dji-matrice-4td-carregador-1x-bateria-controle-dji-rc-plus-2-homologado-na-anatel/p,Company Website,,,High,
Force Drones (forcedrones.com.br),Brazil,Reseller,Dock 3,Unknown,https://www.forcedrones.com.br,https://www.linkedin.com/company/force-drones/,https://www.forcedrones.com.br/dji-doca-de-carregamento-dock-3-matrice-4td-fd004et,Company Website,,,High,
Gohobby,Brazil,Reseller,Dock 2,Unknown,https://gohobby.com.br,https://www.linkedin.com/company/gohobby-drone/,https://gohobby.com.br/aeropad-gohobby/,Company Website,,,Medium,
Unnamed ANAC-Approved BVLOS Operators,Brazil,Enterprise End-User,Dock 2,Unknown,https://www.anac.gov.br,,https://enterprise-insights.dji.com/blog/unlocking-bvlos-at-scale-dji-dock-2-and-matrice-3d-series-receive-anac-design-authorization-for-brazil,DJI Case Study,,,Medium,
Aermatica3D,Italy,system_integrator,Dock 2,https://www.aermatica.com/,,https://www.aermatica.com/en/dji-distributor/dji-enterprise/,company_product_page,https://enterprise.dji.com/news/detail/suppressing-agricultural-pests-with-drones,case_study,high,Italy; DJI Enterprise Gold Partner and system integrator; develops DJI SDK applications; sells and integrates Dock 2; builds AI-powered autonomous inspection solutions,
AEMME Surveying (AEMME RE Srl),Italy,dealer,Dock 3,https://www.aemmesurveying.it/,,https://www.aemmesurveying.it/dji-dock-3/,company_product_page,,,high,Italy; distributes DJI Dock 3 in Italy; provides geospatial and drone solutions; topography and photogrammetry specialist,
Fly To Discover,Italy,dealer,Dock 1; Dock 2,https://flytodiscover.it/,,https://flytodiscover.it/categoria-prodotto/dji-enterprise/dji-dock/,company_product_page,,,high,Rome; authorized DJI Enterprise dealer; sells Dock 1 and Dock 2 with M30/M30T; physical store Rome,
AI View Group,Italy,operator,Dock 1; Dock 2,https://www.aiviewgroup.com/,https://www.linkedin.com/company/aibotixitalia,https://www.flytbase.com/case-studies/aiview-autonomous-drones-italian-highway-monitoring,case_study,https://www.youtube.com/watch?v=AI-Powered-Monitoring-Italian-Highways,case_study,high,Rome; deployed autonomous dock drone network along Italian highways (Autostrade per Italia); ReADI platform; 7+ docking stations; LUC certified; Dock 3 expansion planned,
Impianti SpA,Italy,dealer,Dock 2,https://impianti.eu/,,https://impianti.eu/en/impianti-is-now-qualified-adealer-for-the-sale-of-dji-enterprise-drones/,company_blog,https://impianti.eu/en/accessorize/,company_product_page,high,Italy; DJI Enterprise A Dealer certified; sells DJI Dock 2; defensive technologies division; public safety and geospatial focus,
DJI-Store.it (ARS Italia),Italy,dealer,Dock 2; Dock 3,https://www.dji-store.it/,,https://www.dji-store.it/categoria/imprese/dji-dock-3/,company_product_page,https://www.dji-store.it/prodotto/djdok2/,company_product_page,high,Rome and Milan; first official DJI Store in Europe; DJI Authorized Retail Store; sells Dock 2 and Dock 3; consumer and enterprise full range,
Intersystem SRL (Drone4Business),Italy,dealer,Dock 3,https://www.drone4business.com/,,https://store.dji.com/pages/where-to-buy-enterprise-dealers,dji_ecosystem_listing,,,medium,Rome; listed as DJI Enterprise dealer on official DJI page; operates drone4business.com; DJI Dock 3 range,
AeroNex FZCO,UAE,dealer,Dock 1; Dock 2; Dock 3,https://www.aeronex.ae,https://ae.linkedin.com/company/aeronex-fzco,https://www.aeronex.ae/?dock-3%2F,company_product_page,https://www.linkedin.com/posts/aeronex-fzco_aeronex-djienterprise-djidock3-activity-7327618612741984256-JLyk,linkedin_post,high,Exclusive master sales platform of DJI Enterprise in Middle East; Dubai Airport Free Zone; sells and supports full Dock series incl. Dock 3 + Matrice 4D/4TD,
Aerosmart (Aero Smart UAV Trading LLC),UAE,dealer,Dock 1; Dock 2; Dock 3,https://www.aerosmart.ae,https://ae.linkedin.com/company/aerosmartuav,https://store.aerosmart.ae/product/dji-dock-3-2,company_product_page,https://www.linkedin.com/posts/aerosmartuav_dji-dock-3-for-event-security-247-autonomous-activity-7429042672079663104-W7ic,linkedin_post,high,Authorized DJI Enterprise partner; Bur Dubai; deploys Dock 3 for event security and mining surveillance; sells Dock 1/2/3,
RC Corner Trading LLC,UAE,dealer,Dock 2; Dock 3,https://www.rccorner.ae,https://ae.linkedin.com/company/rc-corner-trading-llc,https://www.rccorner.ae/dji-dock-3,company_product_page,https://www.rccorner.ae/dji-dock-2-is-now-available,company_product_page,high,Authorized DJI Distributor for MEA; Umm Ramool Dubai; sells Dock 2 and Dock 3 with Matrice 4D/4TD combos,
VEC International FZCO,UAE,system_integrator,Dock 1; Dock 2; Dock 3,https://dronenet.ae,https://ae.linkedin.com/company/vec-international-fzco,https://www.linkedin.com/posts/vec-international-fzco_dji-djidock3-flighthub2-activity-7377288338258423808-iOLh,linkedin_post,https://www.vertiexpo.com/vec-international-fzco-vec-intl,industry_article,high,Authorized DJI Enterprise agent UAE & Africa; delivers turnkey Dock 3 + FlightHub 2 vehicle-mounted solutions; SOPs and operator training; operates Dronenet.ae storefront,
The Drone Centre (FEDS Trading FZCO),UAE,dealer,Dock 1; Dock 2; Dock 3,https://thedronecentre.ae,https://ae.linkedin.com/company/the-drone-centre,https://thedronecentre.ae/dji-dock3/,company_product_page,https://www.zawya.com/en/press-release/companies-news/dji-dock-3-unveiled-at-isprs-geospatial-week-2025-y6gb1afh,press_release,high,DJI Enterprise official platform in Middle East; FEDS Group; first to showcase Dock 3 in Middle East at ISPRS Geospatial Week 2025 Dubai; DCAA-certified training center,
GNSS.AE,UAE,dealer,Dock 2; Dock 3,https://gnss.ae,https://www.linkedin.com/posts/gnss-ae_geospatial-gnss-drones-activity-7191434853869830144-EaxZ,https://gnss.ae/drones/dji-dock-3/,company_product_page,https://gnss.ae/gnss-ae-reinforces-its-position-as-an-authorized-dji-enterprise-partner-at-aeronex-summit-2026/,press_release,high,Authorized DJI Enterprise dealer for Middle East & Africa; Dubai Al Safouh; sells Dock 3 + Matrice 4D/4TD; publishes Dock 3 case studies for energy sector,
Dynatech Innovations,UAE,dealer,Dock 2; Dock 3,https://dynatech.ae,https://ae.linkedin.com/company/dynatech-innovations,https://dynatech.ae/product/dji-dock-3-with-matrice-4td-m4td/,company_product_page,https://dynatech.ae/product/dji-dock-2/,company_product_page,high,Authorized DJI Enterprise dealer & distributor Dubai; Gulf Tower; sells Dock 2 and Dock 3 with Matrice 4D/4TD combos,
DroneDubai.ae (Airworks),UAE,dealer,Dock 1; Dock 2,https://www.dronedubai.ae,,https://www.dronedubai.ae/dji-dock/,company_product_page,https://www.dronedubai.ae/dji-dock-3-a-cutting-edge-drone-in-a-box-solution/,company_blog,medium,DJI dealer in Dubai; sells and promotes Dock 1 and Dock 2; Dock 3 coverage via blog; no explicit Dock 3 product listing confirmed,
XRTech Group,UAE,dealer,Dock 2,https://xrtechgroup.com,,https://xrtechgroup.com/dji-enterprise-drone/,company_product_page,,,medium,DJI Enterprise drone provider in Dubai and Abu Dhabi; explicitly mentions DJI Dock 2 with automated charging and task automation on product page,
heliguy,UK,dealer / system_integrator,Dock 1 / Dock 2 / Dock 3,https://www.heliguy.com,https://www.linkedin.com/company/heliguy,https://www.heliguy.com/dji-drones-shop/dji-docks/,company_product_page,https://www.heliguy.com/blogs/posts/dji-dock-event-uk-first-demonstration/,company_blog,high,UK's leading DJI Dock partner. Gold-level DJI partner based in North East England. Staged UK's first DJI Dock demo. Has DJI-accredited Dock technicians. Obtained CAA BVLOS approval for Dock operations. Sells Dock 1/2/3 and provides full integration including site planning installation training OSC/UK SORA consultancy. Installed Dock at Komatsu UK Smart Construction site. Supports Network Rail National Grid London Fire Brigade.,
Coptrz,UK,dealer / solution_provider,Dock 2 / Dock 3,https://coptrz.com,https://www.linkedin.com/company/coptrz,https://shop.coptrz.com/products/dji-dock-3,company_product_page,https://coptrz.com/shop/drones/dji-dock-2/,company_product_page,high,Leeds-based DJI enterprise dealer. Sells DJI Dock 2 and Dock 3 with full accessories. Provides DJI FlightHub 2 integration. Offers GVC drone training and enterprise consultancy. Published detailed Dock 2 guides and public safety use case guides. Partners with Lorenz Technology for AI autonomous solutions.,
Camera Centre UK,UK,dealer,Dock 3,https://www.cameracentreuk.com,,,https://www.cameracentreuk.com/dji-dock-3-dock-only,company_product_page,,,medium,
Venari Group,UK,system_integrator,Dock 1,https://www.ohvc.co.uk,https://www.linkedin.com/company/venari-group,https://www.ohvc.co.uk/services/drone-command-unit/,company_product_page,https://dronedj.com/2023/09/11/dji-dock-drone-vehicle-ford/,industry_article,high,Emergency vehicle manufacturer based in Brighouse West Yorkshire. Partnered with heliguy to build Drone Command Unit (Ford Transit Trail) with integrated DJI Dock. Vehicle features DJI Dock drone-in-a-box system with custom levelling trolley network connectivity and power generation. Unveiled at Emergency Services Show 2023.,
DroneControl,UK,solution_provider,Dock 1 / Dock 2,https://www.dronecontrol.co,https://www.linkedin.com/company/dronecontrol,https://www.dronecontrol.co/post/dronecontrol-heliguy-and-venari-to-unveil-new-drone-command-unit,company_blog,https://enterprise.dji.com/de/ecosystem/dronecontrol,dji_ecosystem_listing,high,UK-based drone software company providing DroneControl FirstResponder platform. Listed in DJI Enterprise Ecosystem. Software provides secure live streaming and remote control for public safety organizations. Integrated with DJI Dock ecosystem and DJI Cloud API. Partnered with heliguy and Venari on Drone Command Unit.,
SkyBound Rescuer,UK,solution_provider / operator,Dock 1,https://www.skyboundrescuer.com,https://www.linkedin.com/company/skybound-rescuer,https://enterprise-insights.dji.com/user-stories/pilot-profile-gemma-alcock,case_study,,,,high,
sees.ai,UK,solution_provider,Dock 1 / Dock 2,https://www.sees.ai,,,https://www.heliguy.com/blogs/posts/dji-dock-drone-in-a-box-pathway-to-uk-bvlos-operations/,industry_article,,,medium,
Komatsu UK Smart Construction,UK,operator_end_user,Dock 1,https://www.komatsu.eu,,,https://www.heliguy.com/blogs/posts/dji-dock-installation-and-maintenance/,case_study,https://www.heliguy.com/blogs/posts/dji-dock-event-uk-first-demonstration/,company_blog,high,
Drone Safe Store,UK,dealer,Dock 2 / Dock 3,https://dronesafestore.com,,,https://dronesafestore.com/,company_product_page,,,low,
Edinburgh Drone Company,UK,dealer,Dock 2 / Dock 3,https://www.edinburghdronecompany.co.uk,,,https://www.edinburghdronecompany.co.uk/dji/,company_product_page,,,low,
CMS Distribution,UK,dealer,Dock 1 / Dock 2 / Dock 3,https://www.cmsdistribution.com,,,https://www.cmsdistribution.com/vendors/dji,company_product_page,,,medium,
MCR Infoelectronic S.L.,Spain,dealer,"Dock 1, Dock 2, Dock 3",https://www.mcr.com.es,https://www.linkedin.com/posts/ivanalpe_enterprise-newjob-djienterprise-activity-7287503085604589570-MW7X,https://www.youtube.com/watch?v=vOGByKLZSyk,company_product_page,https://guiacanaltic.channelpartner.es/mcr/,industry_article,high,"Master Distributor DJI Enterprise for Spain & Portugal (Iberia); supported Guardia Civil Dock 3 + Matrice 4TD deployment at Motorland Aragon MotoGP; Getafe, Madrid",
ACRE Soluciones Topograficas Alquiler y Venta SL,Spain,dealer,"Dock 2, Dock 3",https://www.grupoacre.es,,https://enterprise.dji.com/find-a-dealer,dji_ecosystem_listing,https://grupoacre.es/catalogo-productos/dji-dock-3/,company_product_page,high,"Official DJI Dock 3 authorized dealer per DJI Enterprise listing; sells Dock 2 and Dock 3; Illescas, Toledo",
StockRC FPV Aeromodelismo SL (DJI ARS Madrid),Spain,dealer,"Dock 1, Dock 2, Dock 3",https://www.djiarsmadrid.com,,https://enterprise.dji.com/find-a-dealer,dji_ecosystem_listing,https://stockrc.com/es/blog/dji-news/dji-ars-madrid-y-securitas-presentan-el-dji-dock,company_blog,high,"Official DJI dealer Spain & Portugal; conducted first DJI Dock autonomous drone pilot in Spain with Securitas; Las Rozas, Madrid",
INSTOP,Spain,dealer,Dock 3,https://www.instop.es,,https://enterprise.dji.com/find-a-dealer,dji_ecosystem_listing,https://www.instop.es/dji/dji-dock-3-enterprise.php,company_product_page,high,"DJI-certified Dock 3 installer; provides on-site Dock 3 installation and flight planning; La Pobla de Claramunt, Barcelona",
Wolf Avionic S.L.U.,Spain,dealer,"Dock 1, Dock 2, Dock 3",https://www.wolfavionic.com,https://es.linkedin.com/company/wolf-avionic,https://enterprise.dji.com/find-a-dealer,dji_ecosystem_listing,https://es.linkedin.com/posts/wolf-avionic_dji-djienterprise-djidock-activity-7366071702050557956-mQ5N,linkedin_post,high,"DJI-appointed Reseller in Spain; first company with AESA BVLOS authorization in Spain; security drone operator; Las Rozas, Madrid",
AL-TOP,Spain,dealer,Dock 3,https://al-top.com,,https://enterprise.dji.com/find-a-dealer,dji_ecosystem_listing,,,high,"Official DJI Dock 3 authorized dealer per DJI Enterprise listing; Barcelona, Sant Andreu",
Atyges Ingeniería,Spain,dealer,"Dock 1, Dock 2",https://atyges.es,,https://enterprise.dji.com/find-a-dealer,dji_ecosystem_listing,https://atyges.es/tienda/dji-dock-2/,company_product_page,high,"Official DJI dealer; sells Dock 1 and Dock 2 with Matrice 3D/3TD; Campanillas, Málaga",
Global Geosystems,Spain,dealer,Dock 3,https://global-geosystems.com,,https://enterprise.dji.com/find-a-dealer,dji_ecosystem_listing,https://global-geosystems.com/en/dji-drones/,company_product_page,high,"Official DJI Enterprise distributor Spain & Portugal; Dock 3 dealer; 6 offices in Spain and Portugal; Ames, A Coruña",
Murcia Drones,Spain,dealer,Dock 3,https://www.murciadrones.es,,https://enterprise.dji.com/find-a-dealer,dji_ecosystem_listing,,,high,Official DJI Dock 3 authorized dealer per DJI Enterprise listing; Murcia,
Binary Systems SL,Spain,dealer,Dock 3,https://www-6.binarycanarias.com,,https://enterprise.dji.com/find-a-dealer,dji_ecosystem_listing,,,high,"Official DJI Dock 3 authorized dealer per DJI Enterprise listing; Santa Cruz de Tenerife, Canary Islands",
Casmar Electronica SA,Spain,dealer,Dock 3,https://www.casmarglobal.com,,https://www.dji.com/es/where-to-buy/enterprise-dealers,dji_ecosystem_listing,https://www.casmarglobal.com/en/products/drones/autonomous-stations,company_product_page,high,"Official DJI Dock 3 dealer per DJI Spain enterprise listing; sells Dock 3 + Matrice 4TD bundle; Rivas-Vaciamadrid, Madrid",
Aero Industrial Iberia,Spain,dealer,"Dock 1, Dock 2",https://www.aeroindustrialiberia.com,,https://www.aeroindustrialiberia.com/producto/dji-dock-2/,company_product_page,https://www.aeroindustrialiberia.com/producto/dji-dock/,company_product_page,medium,DJI Enterprise store in Barcelona and Valencia; sells DJI Dock and Dock 2; Matrice 3D pack bundles,
Securitas Seguridad España,Spain,operator,"Dock 1, Dock 2",https://www.securitas.es,,https://www.securitas.es/noticias-perspectivas/notas-de-prensa/securitas-y-dji-ars-madrid/,press_release,https://www.securitas.es/noticias-perspectivas/notas-de-prensa/securitas-demuestra-las-aplicaciones-en-seguridad-y-proteccion-de,press_release,high,First autonomous DJI Dock drone pilot in Spain (industrial security patrols); demonstrated Dock 2 at Fira Barcelona; partner with DJI ARS Madrid,
Endesa (Enel Spain),Spain,operator_end_user,"Dock 2, Dock 3",https://www.endesa.com,,https://enterprise-insights.dji.com/user-stories/how-endesa-deploys-the-dji-dock-2-to-transform-energy-management,case_study,https://www.linkedin.com/posts/samuelrodriguezgarcia_episode-2-dji-dock-2-deployment-thermal-activity-7180813810520256512-msDv,linkedin_post,high,Deployed Dock 2 at Teruel Coal Power Station (5-month test); deployed Dock 3 at As Pontes thermal site for demolition monitoring; energy sector operator,
Guardia Civil Spain,Spain,operator_end_user,Dock 3,https://www.guardiacivil.es,,https://shop.coptrz.com/blogs/news/dji-dock-3-matrice-4td-enhance-motogp-security-with-guardia-civil-in-spain,industry_article,https://www.youtube.com/watch?v=vOGByKLZSyk,case_study,high,Deployed 2x DJI Dock 3 + Matrice 4TD at Motorland Aragón for MotoGP event security; real-time aerial surveillance with MCR Pro support,
Droneguru.es,Spain,operator,Dock 3,https://www.droneguru.es,,https://www.linkedin.com/posts/dji_djienterprise-djidock3-dronepatrol-activity-7395762794161364993-Gtuk,linkedin_post,,,medium,"Featured by DJI Enterprise for automated Dock 3 drone patrols in La Rioja, Spain; scheduled repeatable missions via FlightHub 2",
