"company_name","country","role","dock_models","dock_count","website","linkedin_url","evidence_url_1","source_type_1","evidence_url_2","source_type_2","confidence","notes"
"HobbyHobby Italia","Italy","Reseller","Dock, Dock 2, Dock 3","Multiple","https://www.hobbyhobby.it/","N/A","https://www.hobbyhobby.it/categoria/imprese/dji-dock-2/","Company Website","https://www.hobbyhobby.it/categoria/imprese/dji-dock-3/","Company Website","High","B2B e-commerce platform managed by Elite Consulting. Offers all DJI Dock models with warranty options. Support via djienterprise@nital.it."
"Nital SpA","Italy","Distributor","Dock, Dock 2, Dock 3","Multiple","https://www.nital.it/","https://it.linkedin.com/company/nital-distribuzione","https://www.nital.it/press/2021/nital-dji.php","Press Release","https://www.nital.it/press/2024/dji-dock-2.php","Press Release","High","Official exclusive distributor for DJI products in Italy since 2021. Distributes through multiple channels including hobbyhobby.it and authorized retailers."
"PersonalDrones","Italy","Authorized Dealer","Dock, Dock 2, Dock 3","Multiple","https://www.personaldrones.it/","N/A","https://www.personaldrones.it/prodotti/dji/enterprise/dji-dock/dock-2/23349-dji-dock-2-con-garanzia-12-mesi","Company Website","https://www.personaldrones.it/prodotti/dji/enterprise/dji-dock/dock-3/23578-dji-dock-3-con-garanzia-12-mesi","Company Website","High","DJI Enterprise GOLD Dealer. Operating for 9+ years. Offers 24/48 hour delivery and same-day service in Rome."
"ToscanaDrone","Italy","Authorized Retail Partner","Various DJI products","Multiple","https://www.toscanadrone.com/","N/A","https://www.toscanadrone.com/it/blog/9-news/45-toscanadrone-e-dji-authorized-retail-store-italia.html","Blog Post","N/A","N/A","Medium","Operating since 2010. Professional drone service provider. Partner of DJI ARS (Rome and Milan official stores). Offers aerial photography and technical inspections."
"AfterFIT (株式会社アフターフィット)","JP","Enterprise End-User","Dock + Compatible Heisha Drone Nest","1","https://www.afterfit.co.jp/","Unknown","https://www.flytbase.com/blog/solar-farm-inspections","Case Study","https://dronedj.com/2022/05/27/bvlos-drones-night/","News Article","High","Renewable energy company. Operates at 1,924KW solar plant in Tochigi Prefecture. First in Japan with BVLOS night flights approval. Uses DJI drones + Heisha drone dock. Operational since 2022."
"DJI Japan (DJI JAPAN 株式会社)","JP","Government/Official Entity","Dock 2 + Dock 3","Unknown","https://www.dji.co.jp/","Unknown","https://prtimes.jp/main/html/rd/p/000000324.000015765.html","Press Release","Unknown","Unknown","High","Official DJI subsidiary in Japan. HQ: Trade Pia Odaiba 9F, Minato-ku, Tokyo. Sales: sales.jp@dji.com. Announces product launches and maintains DJI dealer network."
"Drone Business Laboratory (ドローンビジネスラボラトリー/D-Lab)","JP","Academia/Research + Training","Dock 3","Unknown","https://dlabo.jp/","Unknown","https://dlabo.jp/dji-dock-3/","Official Site","https://dlabo.jp/%E3%80%8Cdji-dock-3%E3%80%8D%E5%AE%9F%E6%BC%94%E3%82%BB%E3%83%9F%E3%83%8A%E3%83%BC%E3%80%80%E7%B5%82%E4%BA%86%E3%81%AE%E3%81%94%E5%A0%B1%E5%91%8A/","Event Report","High","Drone training school (est. 2019). Multiple bases: Kurashiki, Tokyo, Ishioka, Ibaraki. Conducted DJI Dock 3 demonstration seminars. Focuses on Level 3/3.5 flight operations."
"Drone Station (ドローンステーション)","JP","Authorized Retailer","Dock 2","Unknown","https://www.drone-station.net/","Unknown","https://www.drone-station.net/products/detail.php?product_id=24172","Dealer Site","Unknown","Unknown","Medium","Official DJI Partner. Lists DJI Dock 2 in product catalog. Online sales focused. Limited product information available."
"HOVERING (ドローンショップ HOVERING ONLINE)","JP","Authorized Retailer","Dock 2 + Dock 3","Unknown","https://hoveringonline.com/","Unknown","https://hoveringonline.com/products/detail/1967","Dealer Site","https://hoveringonline.com/products/list?category_id=551","Dealer Site","Medium","DJI Authorized Enterprise Retailer. Carries Dock 2 and 3 products. Online shop focused on industrial drone solutions. DJI Care Enterprise Plus available."
"JDRONE (株式会社ジェイドローン)","JP","Enterprise End-User + Service Provider","Dock 3","1+","https://jdrone.tokyo/","Unknown","https://dji-info.system5.jp/en/blogs/enterprise/snow-backcountry-jdrone","Case Study","https://dronelife.com/2024/10/14/jdrone-launches-cargo-drone-service-in-rural-japan-with-powerful-heavy-lift-drones/","News Article","High","Tokyo-based cargo drone operator. DJI Dock 3 deployment consulting and operational support. Deployed at Nozawa Onsen Ski Resort. Cargo service since Aug 2024. Search and rescue applications."
"Nozawa Onsen Ski Resort","JP","Enterprise End-User","Dock 3","1","Unknown","Unknown","https://dronedj.com/2025/05/21/dji-drone-ski-resort-japan/","Case Study","https://dri-info.system5.jp/en/blogs/enterprise/snow-backcountry-jdrone","Case Study","High","Ski resort in Nagano. Operates DJI Dock 3 with Matrice 4D/4TD for avalanche detection and terrain monitoring. 24/7 autonomous operations in extreme weather. Emergency response applications."
"SORABOT (合同会社SORABOT)","JP","Software Platform + System Integrator","Dock 2 + Dock 3","Multiple","https://www.sorabot.com/","https://www.linkedin.com/in/hideki-okumura/","https://www.sorabot.com/blog/CSPI2023/DJIDOCK","Blog","https://prtimes.jp/main/html/rd/p/000000014.000111543.html","Press Release","High","Bronze Solutions Partner. Provides DJI Dock-compatible remote control platform (FlytBase integration). Active demonstrations at Japan Drone 2024. DJI Dock rental/integration consulting."
"Sekido (株式会社セキド)","JP","Authorized Dealer","Dock 2 + Dock 3","Unknown","https://sekidocorp.com/","https://www.linkedin.com/company/sekido/","https://sekido-rc.com/blog/2024/03/27/enterprise_0015/","Dealer Blog","https://sekidocorp.com/20260121_34556/","Official Press","High","Official DJI Authorized Dealer. Est. 2012. Operates physical stores in Tokyo (Toranomon) and Yokohama. Sales network of ~300 partners across Japan. Hosts DJI Dock 3 demonstrations."
"Sora Media (そらメディア)","JP","Authorized Dealer","Dock 2 + Dock 3","Unknown","https://www.ctv.co.jp/sora-media/remote-control/","Unknown","https://www.ctv.co.jp/sora-media/remote-control/","Dealer Site","Unknown","Unknown","Medium","Official DJI Authorized Dealer. Promotes DJI Dock 2 and 3. Focus on easy installation and automation capabilities. Limited online presence."
"System5 (株式会社システムファイブ)","JP","Authorized Distributor","Dock 2 + Dock 3","Unknown","https://www.system5.jp/","https://www.linkedin.com/company/system5-co-ltd-/","https://prtimes.jp/main/html/rd/p/000000143.000024840.html","Press Release","https://dji-info.system5.jp/collections/dock/products/dji-dock3","Dealer Site","High","Official DJI Distributor. Began handling Dock 3 in Feb 2025. 3 consecutive years top sales in Japan. Nationwide dealer network. HQ: Chiyoda Ward, Tokyo."
"Tohasen (トーハーセン)","JP","Authorized Dealer","Dock 2 + Dock 3","Unknown","https://tohasen.com/","Unknown","https://tohasen.com/dji-drone/remote-drone-operation-solutions/dji-dock-3/","Dealer Site","https://www.tohasen-robotics.com/","Corporate Site","High","Official DJI Authorized Distributor. Offers Dock 2 and Dock 3 bundles with drones. DJI Dock 3 training center established at T-MIB Drone Field (Jan 2026). Robotics company division."
"FlytBase","Multiple","Software Platform","Dock 1 Dock 2 Dock 3","Unknown","https://www.flytbase.com/","https://www.linkedin.com/company/flytbase/","https://www.flytbase.com/dji-dock","Company Website","https://www.flytbase.com/case-studies/uae-waste-management-autonomous-drone-implementation-case-study","Case Study","High","Enterprise drone autonomy software platform. Integrated with DJI Dock. Partners with AERONEX for MENA region. UAE case study available."
"Asseco Poland","Poland","Software Platform/Partner","Dock, Dock 2, Dock 3","3","https://pl.asseco.com/en","https://www.linkedin.com/company/asseco-poland","https://enterprise.dilectro.pl/asseco-wyposazy-drony-dji-w-polskie-oprogramowanie/","Partnership Article","https://polishdefenceindustry.gov.pl/en/company/asseco-poland-sa-3/","Defence Portal","Medium","Polish software security integration; DJI drone partnership with Dilectro; uniformed services focus"
"DJI Store Warszawa","Poland","Authorized Retail","Consumer models","N/A","https://dji-ars.pl/DJI-ARS-Warszawa-stock-3-pol.html","https://www.linkedin.com/in/dji-store-warszawa/","https://dji-ars.pl/DJI-ARS-Warszawa-stock-3-pol.html","Store Location","https://www.instagram.com/djistorewarszawa/","Social Media","Medium","Physical retail location Warsaw; part of DJI-ARS network"
"DJI-ARS Enterprise","Poland","Authorized Dealer","Dock, Dock 2, Dock 3","3+","https://dji-ars.pl/","https://pl.linkedin.com/showcase/dji-ars-enterprise/","https://dji-ars.pl/product-pol-41687-Stacja-dokujaca-DJI-Dock-2.html","Product Catalog","https://enterprise.dji-ars.pl/pierwsza-w-historii-inspekcja-farmy-fotowoltaicznej-za-pomoca-dji-dock/","Case Study - Solar","High","Official DJI retail store; first photovoltaic farm inspection in Poland using DJI Dock"
"Dilectro","Poland","Authorized Distributor","Dock, Dock 2, Dock 3","3+","https://enterprise.dilectro.pl/","https://www.linkedin.com/company/dilectro/","https://enterprise.dilectro.pl/dji-dock/","Product Page","https://enterprise.dilectro.pl/asseco-wyposazy-drony-dji-w-polskie-oprogramowanie/","Partner Integration","High","DJI Enterprise distributor; partnership with Asseco for Polish secure software"
"Drony.net","Poland","Authorized Dealer","Dock, Dock 2, Dock 3","3+","https://www.drony.net/","https://www.linkedin.com/company/drony-net/","https://www.drony.net/dji-dock-3.html","Product Listing","https://www.drony.net/dji-dock-2.html","Product Listing","High","Long-standing DJI authorized seller; comprehensive product range"
"Dronydlafirmy.pl","Poland","System Integrator","Dock 2, Dock 3","2+","https://dronydlafirmy.pl/","https://www.linkedin.com/company/dronydlafirmy/","https://dronydlafirmy.pl/dji-dock-2/","Rental Services","https://dronydlafirmy.pl/produkt/dji-dock3-z-dronem-dji-matrice-4td/","Product Package","High","DJI Dock rental and operation services; FlightHub 2 integration; leasing model"
"FlyStore.pl","Poland","Authorized Dealer","Dock, Dock 2, Dock 3","3+","https://flystore.pl/","https://www.linkedin.com/company/flystore/","https://flystore.pl/stacje-dji-dock","Product Catalog","https://flystore.pl/Stacja-dokujaca-DJI-Dock-3","Product Page","High","DJI Enterprise retailer; leasing services in Warsaw; Kraków; Gdańsk"
"INNPRO Robert Błędowski Sp. z o.o.","Poland","Authorized Distributor","Dock, Dock 2, Dock 3","3+","https://innpro.pl/dystrybucja-dji/","https://www.linkedin.com/company/innpro/","https://innpro.pl/dystrybucja-dji/","Official Distributor","https://enterprise.innpro.pl/","Enterprise Portal","High","Official DJI Enterprise distributor for Poland; operates enterprise.innpro.pl; headquarters Poland"
"IRONSKY","Poland","Authorized Dealer","Dock, Dock 2, Dock 3","3+","https://ironsky.pl/","https://www.linkedin.com/company/iron-sky","https://ironsky.pl/dji-dock-porownanie/","Comparison Guide","https://ironsky.pl/drony-sklep/produkt/stacja-dokujaca-dji-dock-3/","Product Listing","High","Sold 3 DJI Dock 1 systems in 2023; comprehensive testing program; energy sector focus"
"MegaDron","Poland","Authorized Dealer","Dock, Dock 2, Dock 3","3+","https://megadron.pl/","https://www.linkedin.com/company/megadron/","https://megadron.pl/en/products/docking-station-dji-dock-2-29355.html","Product Listing","https://megadron.pl/en/blog/dji-dock-3-vs-dji-dock-2-docking-station-comparison-1740670039.html","Comparison Blog","High","Official DJI Partner; VLOS/BVLOS training; service center"
"Navigate.pl","Poland","Authorized Distributor","Dock, Dock 2, Dock 3","3+","https://navigate.pl/","https://www.linkedin.com/company/navigate-gps/","https://navigate.pl/nasze-marki/","Brand Portfolio","https://navigate.pl/produkt/dji-dock-3-m4d-m4td/","Product Listing","High","DJI Enterprise Gold Partner; located Kraków; comprehensive DJI product line"
"SITECH Poland","Poland","Authorized Dealer","Dock 2, Dock 3","2+","https://sitech-poland.pl/","https://www.linkedin.com/company/sitech-poland/","https://sitech-poland.pl/drony-dji-dock-3-drony/","Product Page","https://enterprise.dji.com/dock-3","DJI Dock 3 Overview","High","Specializes in Dock 3 with Matrice 4D/4TD; dedicated drone robotics solutions"
"SNH Drones","Poland","Authorized Dealer","Dock 2, Dock 3","2+","https://snhdrones.pl/","https://pl.linkedin.com/company/snh-drones","https://snhdrones.pl/stacja-dokujaca-dji-dock-3/","Product Listing","https://snhdrones.pl/stacja-dokujaca-dji-dock-2/","Product Listing","High","Training center with 15+ Polish cities; VLOS/BVLOS courses; service provider"
"TPI (Drony DJI - TPI)","Poland","Authorized Distributor","Dock, Dock 2, Dock 3","3+","https://dji-tpi.com.pl/","https://www.linkedin.com/company/tpi-poland/","https://dji-tpi.com.pl/","Distributor Portal","https://tpi.com.pl/porady-eksperta/autonomiczne-operacje-dronami-czyli-dji-dock-3-i-matrice-4d-4td-w-akcji","Expert Guide","High","Dual website presence (dji-tpi.com.pl and tpi.com.pl); enterprise focus"
"Trukszyn (DJI Store)","Poland","Authorized Dealer","Various","N/A","https://trukszyn.pl/","https://www.linkedin.com/company/trukszyn/","https://trukszyn.pl/","Store Page","https://dji-ars.pl/Salony-DJI-Store-cinfo-pol-218.html","Store Directory","Medium","Szczecin location; DJI-ARS partner; consumer focus"
"aeroMind.pl","Poland","Authorized Dealer","Dock, Dock 2, Dock 3","3+","https://aeromind.pl/","https://www.linkedin.com/company/aeromind/","https://aeromind.pl/product-eng-13819-DJI-Dock-3-docking-station.html","Product Listing","https://aeromind.pl/firm-eng-1480422414-Dji.html","DJI Vendor Page","High","System integrator with thermal imaging; professional drones focus"
"Avetics Global Pte Ltd","SG","Authorized Dealer","Dock 2 & 3","Unknown","https://www.avetics.com","https://sg.linkedin.com/company/avetics-global","https://www.avetics.com/dji-dock-2","Company Website","https://www.avetics.com/dji-dock-3","Company Website","High","DJI Gold Enterprise Dealer; Contact: team@avetics.com +65 9632 4034; Address: Amtech Building Lobby 2 #07-02B #05-07 159 Sin Ming Road Singapore 575625"
"Flying Bots Pte Ltd","SG","Authorized Dealer","Unknown","Unknown","https://flyingbots.net","Unknown","https://flyingbots.net","Company Website","Unknown","Unknown","Medium","DJI Enterprise partner; offers consultancy support and solutions; Contact: +65 87255730 info@flyingbots.net"
"MIRS Innovate","SG","Authorized Dealer","Unknown","Unknown","https://www.mirs-innov.com","Unknown","https://www.mirs-innov.com/singapore-dji-authorized-dealer","Company Website","https://www.mirs-innov.com/dji-drone","Company Website","Medium","DJI Authorised Enterprise Dealer; CAAS-approved UATO; Address: Cemtex Industrial Building #03-01 5 Central Singapore 536983"
"Red Dot Photo","SG","Authorized Dealer","Unknown","Unknown","https://www.reddotphoto.com.sg","Unknown","https://www.reddotphoto.com.sg/collections/dji","Company Website","Unknown","Unknown","Medium","DJI authorized reseller; carries DJI drones and accessories"
"The Drone Shop","SG","Authorized Dealer","Unknown","Unknown","https://thedroneshop.co","Unknown","https://thedroneshop.co/dji.html","Company Website","Unknown","Unknown","Medium","DJI Authorised Dealer; Address: 100G Pasir Panjang Road #01-17 Interlocal Centre Singapore 118523; Contact: +65 87255730"
"Abdul Rahman Al Shareef Group","Saudi Arabia","Authorized Dealer","Dock 3","Unknown","https://alshareefgroup.sa/en/home-en/","Unknown","https://alshareefgroup.sa/en/dji-dock-3-for-enterprise-en/","Company Website - DJI Dock 3 Page","https://alshareefgroup.com/top-9-features-of-dji-dock-3/","Blog - DJI Dock 3 Features","High","Established 1988, based in Jeddah with nationwide branches. Authorized DJI Enterprise distributor. Actively promotes Dock 3 for enterprise applications including security and inspection."
"Glider Aerial","Saudi Arabia","Authorized Reseller","Dock 3","Unknown","https://www.glider-aerial.com/category/dronestore","Unknown","https://www.glider-aerial.com/product-page/dji-dock-3-overseas-edition","Company Website - DJI Dock 3 Product Listing","https://www.glider-aerial.com/","Company Website - Home","High","DJI Saudi Arabia authorized reseller. Actively sells DJI Dock 3 (Overseas Edition) with warranty options (1-2 years). Provides drone services including industrial inspection and construction monitoring."
"NineTenths","Saudi Arabia","Authorized Dealer","Dock 2; Dock 3","Unknown","https://www.9tenthsco.com/about-us-ninetenths","https://www.linkedin.com/company/ninetenths/","https://www.9tenthsco.com/post/dji-dock-3-a-game-changer-for-remote-drone-operations-in-saudi-arabia","Blog - DJI Dock 3 Product Article","https://sa.zain.com/en/all-news/news-11-9-2023","Press Release - Zain KSA Partnership","High","Official DJI Enterprise Dealer in Saudi Arabia, headquartered in Riyadh. Signed exclusive partnership with Zain KSA for DJI Dock autopilot platform (Sept 2023). Actively promotes Dock 2 and Dock 3 solutions."
"Shamal Technologies","Saudi Arabia","Authorized Dealer; System Integrator","Dock 3","Unknown","https://shamal.sa/","https://www.linkedin.com/company/shamal-technologies","https://shamal.sa/products","Company Website - DJI Enterprise Products","https://shamal.sa/about","Company Website - About Page","Medium","Fully Saudi-owned geospatial and drone technology company headquartered in Jeddah. Authorized DJI Enterprise seller offering autonomous docking solutions. Over 93% Saudi workforce. Supports Saudi Vision 2030."
"Terra Drone Arabia","Saudi Arabia","Authorized Dealer; System Integrator","Dock 3","Unknown","https://terra-drone.com.sa/","Unknown","https://terra-drone.com.sa/how-dji-dock-3-saves-city-surveillance-budget-by-30/","Blog - DJI Dock 3 Case Study","https://terra-drone.com.sa/dji-enterprise-partner/","Company Website - Partner Page","High","Official DJI Enterprise partner. Licensed to distribute DJI Dock and accessories. Actively integrates Dock 3 for city surveillance and enterprise solutions. Showcased at NAP Tech 2025 for Aramco solutions."
"Zain KSA","Saudi Arabia","Enterprise End-User","Dock 2; Dock 3","Unknown","https://sa.zain.com/en/all-news/news-11-9-2023","Unknown","https://sa.zain.com/en/all-news/news-11-9-2023","Press Release - Official Partnership","https://menafn.com/1107052792/Drone-Solutions-From-Zain-Ksa-Signed-Exclusive-Agreement-With-Nine-Tenths-For-Dji-Dock-Autopilot-Platform","News Article - Partnership Announcement","High","Telecom operator signed exclusive agreement with NineTenths (Sept 2023) for DJI Dock autopilot platform. Uses for construction monitoring, industrial surveillance, round-the-clock monitoring applications."
"24-7 Drone Force","South Africa","Enterprise End-User (Security)","Dock","1+","https://24-7droneforce.co.za/","Not found","https://www.flytbase.com/case-studies/24-7-drone-force-residential-estate-security-docks-south-africa","FlytBase Case Study","https://www.securityfocusafrica.com/2025/01/28/24-7-drone-force/","News Article","High","Premier security provider with 3,500 security officers. Operates DJI Dock for residential estate perimeter security. Regulatory approval from SACAA (Agridrone Pty Ltd t/a 24/7 Drone Force). First security industry docked drone solution in SA."
"Afri Air (aadrones.co.za)","South Africa","Authorized Dealer, Distributor","Dock 2, Dock 3","multiple","https://aadrones.co.za/","Not found","https://aadrones.co.za/product/dji-dock-3/","Product Page","https://aadrones.co.za/product/dji-dock-2/","Product Page","High","Licensed DJI distributor. Specializes in agricultural applications. Located in Ermelo. Offers Dock 3 with 47-minute flight time, 25km range for farms."
"Africa Drone Kings","South Africa","Authorized Dealer, System Integrator, DFR Service Provider","Dock, Dock 2, Dock 3","multiple","https://africadroneking.co.za/","https://za.linkedin.com/company/africa-drone-kings-pty-ltd","https://africadroneking.co.za/product/dji-dock-3/","Product Page","https://africadroneking.co.za/blog/2026/03/15/drone-as-first-responder-south-africa-dji-dock-3/","Blog","High","Johannesburg-based dealer offering site planning, installation, training, lifetime support. Works with security, mining, estates. Address: First House, 258 Main Ave, Ferndale, Randburg, 2194. Phone: 011 824 0678"
"Africa Drone Kings Western Cape","South Africa","Authorized Dealer","Dock 3","multiple","https://africadronekingswc.co.za/","https://www.instagram.com/adkwc/","https://africadronekingswc.co.za/collections/dji-dock-3","Product Page","https://www.instagram.com/adkwc/","Social Media","High","Cape Town location. Phone: 021 020 2603. Email: cape@africadronekings.co.za"
"Bidvest UDS","South Africa","Enterprise End-User","Dock, Dock 2","multiple","https://www.bidvest.co.za/","Not found","https://dronenews.africa/drones-and-security-applications-bidvest-uds/","Dronenews.africa","Not found","N/A","Medium","Part of Bidvest Group (joined 2019). UAV integrator established 2013. Fleet of ~400 drones. Serves government, SOEs, mining, industrial facilities. Uses Dock for automated security surveillance with FlytBase integration."
"EDSSA","South Africa","Distributor","Dock","multiple","https://edssa.co.za/","Not found","https://edssa.co.za/our-drones/","Products Page","Not found","N/A","Medium","Authorised DJI retailer. Offers Matrice 30 Dock version with wireless charging and rain/wind sensor. Provides courier repairs and warranty support across SA."
"FlytBase","South Africa","Software Platform","Dock 2","N/A","https://www.flytbase.com/","Not found","https://www.flytbase.com/blog/flytbase-and-hdrt","HDRT Partnership","https://www.flytbase.com/dji-dock","DJI Dock Page","High","Drone autonomy software platform partnered with HDRT. Enables integration with CCTV, sensors, alarms, access control. Supports FlightHub 2 operations. Multiple SA deployments documented."
"GoUAV","South Africa","Authorized Dealer, Distributor, Value-Added Reseller","Dock, Dock 2, Dock 3","multiple","https://gouav.co.za/","Not found","https://gouav.co.za/","Dealer Homepage","https://gouav.co.za/pages/authorised-dji-dealer","Authorized Dealer Page","High","Authorized South African DJI Enterprise Distributor. Subsidiary of TeleEye (South Africa). Offers Dock 3 with M4D and M4TD. Phone: +27 11 557 9200"
"HDRT (Hennie's Drones)","South Africa","Authorized Dealer, System Integrator, DFR Service Provider","Dock 2","multiple","https://www.hdrt.co.za/","Not found","https://www.hdrt.co.za/dji-dock-2","DJI Dock 2 Page","https://www.flytbase.com/blog/flytbase-and-hdrt","FlytBase Partnership","High","DJI-accredited reseller and certified repair center. One of few SA dealers with 2 DJI Dock engineers. Partnership with FlytBase for security operations. Works with 24-7 Drone Force. Est. 2018 by Hennie Deetlefs."
"Metagrated","South Africa","System Integrator","Dock","1+","Not found","Not found","https://www.flytbase.com/case-studies/24-7-drone-force-residential-estate-security-docks-south-africa","FlytBase Case Study","Not found","N/A","Medium","Integrated DJI Dock with FlytBase for 24-7 Drone Force. Works on AI-enhanced threat detection. Director: Michael Lever. Exploring applications in mining, agriculture, commercial property."
"Optron","South Africa","Distributor","Dock 3","multiple","https://optron.com/dji/","Not found","https://optron.com/dji/dji-enterprise-solutions/dji-drones/","DJI Enterprise Page","https://optron.com/dji/wp-content/uploads/2025/05/DS_DJI-Dock-3.pdf","DJI Dock 3 Spec Sheet","High","Official DJI Enterprise dealer for African region. Offers full DJI Enterprise drone range. Address: Lakefield Office Park (Building C). Phone: +27 12 683 4500"
"RocketDNA","South Africa","Enterprise End-User, System Integrator","Dock 2, Dock 3","1+","https://www.rocketdna.com/","https://za.linkedin.com/company/rocketdnaltd","https://dronenews.africa/rocketdna-obtains-licence-to-operate-dji-dock-in-south-africa/","Dronenews.africa","https://www.engineeringnews.co.za/article/xbot-transforming-remote-operations-across-industries-with-unmatched-precision-2025-03-28","Engineering News","High","First company in SA to receive SACAA approval for Remote UAS Docking Stations with BVLOS capability. Originally founded as Rocketmine in SA (2013). Uses for mining theft prevention and agriculture. Works with FlytBase."
"Sun City","South Africa","Enterprise End-User","Dock 3","1","Not found","Not found","https://africadroneking.co.za/blog/2026/03/15/drone-as-first-responder-south-africa-dji-dock-3/","Africa Drone Kings Blog","Not found","N/A","Medium","First AeroGuard (DJI Dock 3 security solution) installation in North West province. Large resort/entertainment property deploying DJI Dock 3 for DFR capabilities."
"Hanbit Drone","South Korea","Authorized Dealer","Dock 2; Dock 3","Multiple units in inventory","https://www.hanbitdrone.com/","https://www.linkedin.com/company/hanbitdrone","https://www.hanbitdrone.com/18","Company Website","https://www.linkedin.com/company/hanbitdrone","LinkedIn","High","DJI Official Partner Korea; Carries Dock 2 & Dock 3; Incheon headquarters (032-253-4500)"
"Helsel","South Korea","Authorized Dealer","Dock; Dock 2","Multiple units in inventory","https://helsel.co.kr/","N/A","https://helsel.co.kr/product/dji-dock-dji-%EB%8F%85%E3%85%A4/32531/","Company Website","https://helsel.co.kr/product/dji-dock-2-dji-%EB%8F%85-2-3d3td/32916/","Company Website","High","Professional DJI drone distributor; Carries Dock & Dock 2"
"Hyundai E&C","South Korea","Enterprise End-User","Dock (multiple versions)","Multiple","https://www.hyundaie.co.kr/","https://www.linkedin.com/company/hyundai-engineering-&-construction/","https://www.prnewswire.com/apac/news-releases/dji-docks-transform-hyundai-ecs-namyangju-wangsuk-relocation-project-in-south-korea-302625590.html","PR Newswire","https://www.koreaherald.com/article/10623575","Korea Herald","High","Namyangju Wangsuk Relocation Project; 6.4km tunnel/underpass; 1 trillion KRW project"
"Koseco","South Korea","Authorized Distributor","Dock models (specific versions TBD)","Unknown","https://www.koseco.co.kr/","N/A","https://www.zoominfo.com/c/koseco/476106643","ZoomInfo Business Profile","https://dronedj.com/guides/south-korea/","DroneDJ South Korea Guide","Medium","Official DJI partner Korea; Surveying/mapping background since 2019 in drones; contact needed for dock specifics"
"SK hynix","South Korea","Enterprise End-User","Dock 3","1+","https://www.skhynix.com/","https://www.linkedin.com/company/sk-hynix/","https://enterprise-insights.dji.com/blog/how-sk-hynix-uses-dji-dock-3-to-power-smarter-construction-site-management","DJI Enterprise Insights","https://www.tipranks.com/news/private-companies/industrial-construction-deployment-highlights-dji-enterprise-growth-potential","Press Coverage","High","Semiconductor construction site in Yongin-si; 80%+ inspection time reduction; Full automation deployed"
"Xcopter","South Korea","Authorized Dealer","Dock 2; Dock 3","Multiple units in inventory","https://xcopter.com/","N/A","https://xcopter.com/category/dji-dock/10917/","Company Website","https://xcopter.com/product/dji-dock-3-%EB%AC%B4%EC%9D%B8-%EC%9E%91%EB%8F%99-%ED%94%8C%EB%9E%AB%ED%8F%BC-dji-%EB%8F%85-3-%EB%A7%A4%ED%8A%B8%EB%A6%AC%EC%8A%A4-4d-%EB%93%9C%EB%A1%A0-%EB%B0%A9%EB%AC%B8-%EC%8B%9C%EC%97%B0-%EA%B0%80%EB%8A%A5/38042","Company Website","High","Seoul-based; Offers Dock 2 & Dock 3 with on-site demonstrations"
"Endesa","Spain (Germany context)","Enterprise End-User","Dock 2","Unknown","https://www.endesa.com/","Not Found","https://enterprise-insights.dji.com/user-stories/how-endesa-deploys-the-dji-dock-2-to-transform-energy-management","DJI Case Study","Not Found","Not Found","Medium","European energy utility with relevant case study on DJI Dock 2 deployment for energy management mentioned in German inspection context."
"Aonic Thailand","Thailand","Authorized Dealer","Dock 1 AND Dock 2","Unknown","https://aonic.com/th/eng/","https://www.facebook.com/aonic.th/","https://aonic.com/th/eng/dji/dji-dock/","Official Website","https://aonic.com/th/eng/dji/dock-2/","Official Website","High","Gold dealer for DJI Enterprise. Formerly known as Poladrone. Rebranded in 2022. Address: 47 MT&T Building Room 14S 17S 48S 1st & 4th Floors Sukhumvit 69 Alley (Sareenimitr) Phra Khanong Nuea Watthana Bangkok 10110. Phone: +66 89 790 0009. Email: sales.th@aonic.com. LINE: @aonic.th"
"Azure Innovation Technologies (THAILAND) Co. Ltd","Thailand","Distributor","Unknown","Unknown","Unknown","Unknown","https://tracxn.com/d/legal-entities/thailand/azure-innovation-technologies-thailand-co.ltd./__OTPrlqtIxdvbfgUr81Z2D7cbCIAtG_5gDskWL0GBMqs","Company Profile","Unknown","Unknown","Medium","DJI Thailand official distributor. Incorporated June 21 2021. Tax ID: 0105564099078. Address: 33/4 The 9th Tower A Rama 9 Road Huay Kwang District Bangkok. 2022 revenue: 242 million Thai Baht. Handles import export and distribution of DJI drones and accessories."
"DJI 13 Store","Thailand","Authorized Dealer","Unknown","Unknown","https://www.dji13store.com/","https://www.facebook.com/dji13store/","https://www.dji13store.com/","Official Website","https://www.facebook.com/dji13store/","Social Media","Medium","DJI Premium Reseller. Multiple locations: Crystal Park Phase 3 Pradismonthum Road Bangkok (main 90 sq m store); Ladplakao; Ratchapruk. Phone: 086 331 1313. Primarily consumer/prosumer focused but may carry enterprise products."
"DJI Bangkok","Thailand","Authorized Dealer","Dock 2","Unknown","https://www.djibangkok.com/","Unknown","https://www.djibangkok.com/shop/dji-dock-2/","Official Website","https://www.djibangkok.com/","Official Website","High","DJI reseller offering Dock 2 at 274000 Thai Baht. Phone: 084-979-9442. LINE: @djibangkok. Located in Bangkok."
"DJI Phantom Thailand","Thailand","Authorized Dealer","Unknown","Unknown","https://www.phantomthailand.com/","https://www.facebook.com/everyonecanfly/","https://www.phantomthailand.com/","Official Website","https://www.facebook.com/everyonecanfly/","Social Media","Medium","Official DJI importer and distributor. DJI Service Center. Sells consumer and some commercial DJI drones. May carry enterprise Dock products. Phone: 098-853-5037."
