id,name,dealer_type,priority,address,city,state,country,country_code,continent,phone,email,website,latitude,longitude,linkedin_url,linkedin_scanned_at,notes,created_at,updated_at
3594,巴林左旗大为农业科技有限公司,Agriculture Dealer,low,内蒙古赤峰市巴林左旗林东镇东门外加油站南50米。,赤峰市,内蒙古自治区,China,CN,Asia,18098824111,,,43.983092,119.38386,,,,2026-03-21 13:37:19.116654+00,2026-03-21 13:37:19.116654+00
3595,赤峰绿野云翔科技有限公司,Agriculture Dealer,low,内蒙古赤峰市阿鲁科尔沁旗新区集通大街南段路西17-1大疆无人机,赤峰市,内蒙古自治区,China,CN,Asia,18098824111,,,,,,,,2026-03-21 13:37:19.116654+00,2026-03-21 13:37:19.116654+00
3596,内蒙古天基智能科技开发集团有限公司,Agriculture Dealer,low,内蒙古兴安盟扎赉特旗好力保镇大疆农业,兴安盟,内蒙古自治区,China,CN,Asia,18098824111,,,46.715372,123.275544,,,,2026-03-21 13:37:19.116654+00,2026-03-21 13:37:19.116654+00
3597,扎赉特旗新东胜农业装备有限公司,Agriculture Dealer,low,内蒙古自治区兴安盟扎赉特旗好力保镇新东胜农机,兴安盟,内蒙古自治区,China,CN,Asia,18098824111,,,46.721391,123.293305,,,,2026-03-21 13:37:19.116654+00,2026-03-21 13:37:19.116654+00
3598,营口润泽农业科技有限公司,Agriculture Dealer,low,辽宁省营口市大石桥市旗口镇大疆农业,营口市,辽宁省,China,CN,Asia,17642073393,,,40.848,122.418,,,,2026-03-21 13:37:19.116654+00,2026-03-21 13:37:19.116654+00
3599,辽阳鹤展农机有限公司,Agriculture Dealer,low,辽宁省辽阳市辽阳县首山镇小赵台村鹤展农机,辽阳市,辽宁省,China,CN,Asia,17642073393,,,41.229897,123.043569,,,,2026-03-21 13:37:19.116654+00,2026-03-21 13:37:19.116654+00
3600,辽宁慧飞无人机科技有限公司,Agriculture Dealer,low,辽宁省铁岭市昌图县老城镇中国石化加油站旁边,铁岭市,辽宁省,China,CN,Asia,17642073393,,,42.465915,124.05112,,,,2026-03-21 13:37:19.116654+00,2026-03-21 13:37:19.116654+00
3601,沈阳亿信农业发展有限公司,Agriculture Dealer,low,辽宁省沈阳市沈北新区道义北大街162号沈北种子农资批发市场沈阳恒锐农化经销中心,沈阳市,辽宁省,China,CN,Asia,17642073393,,,41.96807401,123.3838892,,,,2026-03-21 13:37:19.283063+00,2026-03-21 13:37:19.283063+00
3602,清原满族自治县正兴汽贸有限公司,Agriculture Dealer,low,辽宁省抚顺市清原满族自治县北三家镇下寨子东大桥正兴汽贸,抚顺市,辽宁省,China,CN,Asia,17642073393,,,42.079089,124.827404,,,,2026-03-21 13:37:19.283063+00,2026-03-21 13:37:19.283063+00
3603,广西南宁市天域植保服务有限责任公司,Agriculture Dealer,low,那桐镇那桐汽车站南50米,南宁市,广西壮族自治区,China,CN,Asia,18174102223,,,23.026778,107.865368,,,,2026-03-21 13:37:19.283063+00,2026-03-21 13:37:19.283063+00
3604,海南安疆农业科技有限公司,Agriculture Dealer,low,海南省儋州市光村镇新盈农场中东路47号,临高县,海南省,China,CN,Asia,17803697777,,,19.771281,109.577903,,,,2026-03-21 13:37:19.283063+00,2026-03-21 13:37:19.283063+00
3605,唐河县翔羽农业科技有限公司,Agriculture Dealer,low,,南阳市,河南省,China,CN,Asia,16638506000,,,,,,,,2026-03-21 13:37:19.283063+00,2026-03-21 13:37:19.283063+00
3606,深州市慧疆技术服务中心,Agriculture Dealer,low,河北省衡水市深州市永盛大街与307国道交叉口东行200米路南大疆农业无人机,衡水市,河北省,China,CN,Asia,18931801889,,,37.995384,115.568928,,,,2026-03-21 13:37:19.283063+00,2026-03-21 13:37:19.283063+00
3607,瓦房店市正仁汽车销售有限公司,Agriculture Dealer,low,辽宁省大连市瓦房店西长春路西段61号瓦房店市正仁汽车销售有限公司,大连市,辽宁省,China,CN,Asia,17642073393,,,39.63,121.94,,,,2026-03-21 13:37:19.283063+00,2026-03-21 13:37:19.283063+00
3608,沈阳腾达农业机械销售有限公司,Agriculture Dealer,low,辽宁省沈阳市新民市农机公司西南门工人街大疆无人机,沈阳市,辽宁省,China,CN,Asia,17642073393,,,42.012548,122.844266,,,,2026-03-21 13:37:19.283063+00,2026-03-21 13:37:19.283063+00
3609,锦州业丰现代农业服务有限责任公司,Agriculture Dealer,low,辽宁省锦州市凌海市G102金城南宅门市金城中化石油加油站西150米,锦州市,辽宁省,China,CN,Asia,17642073393,,,41.192802,121.415297,,,,2026-03-21 13:37:19.283063+00,2026-03-21 13:37:19.283063+00
3610,辽宁苗多保生态农林科技有限公司,Agriculture Dealer,low,葫芦岛市连山区塔山乡信屯村（鹏翔化工）,葫芦岛市,辽宁省,China,CN,Asia,17642073393,,,40.830685,120.852105,,,,2026-03-21 13:37:19.283063+00,2026-03-21 13:37:19.283063+00
3611,沈阳盛鑫宏光农机有限公司,Agriculture Dealer,low,辽宁省沈阳市辽中区养士堡镇王家村,沈阳市,辽宁省,China,CN,Asia,17642073393,,,41.584797,122.761459,,,,2026-03-21 13:37:19.283063+00,2026-03-21 13:37:19.283063+00
3612,彰武德胜东农业机械销售有限公司,Agriculture Dealer,low,辽宁省阜新市彰武县彰武镇前郑家村前郑组62号,阜新市,辽宁省,China,CN,Asia,17642073393,,,42.415604,122.554554,,,,2026-03-21 13:37:19.283063+00,2026-03-21 13:37:19.283063+00
3613,铁岭四方农业机械有限公司,Agriculture Dealer,low,辽宁省铁岭市新城区钻石路G21栋101室,铁岭市,辽宁省,China,CN,Asia,17642073393,,,42.222095,123.768567,,,,2026-03-21 13:37:19.283063+00,2026-03-21 13:37:19.283063+00
3614,东港市钰棚农业发展有限公司,Agriculture Dealer,low,辽宁省丹东市东港市新城区港铁大道嘉禾府邸小区大疆农业无人机门市,丹东市,辽宁省,China,CN,Asia,17642073393,,,39.900345,124.140903,,,,2026-03-21 13:37:19.283063+00,2026-03-21 13:37:19.283063+00
3615,沈阳丰达农业机械服务有限公司,Agriculture Dealer,low,辽宁省法库县大孤家子镇,沈阳市,辽宁省,China,CN,Asia,17642073393,,,42.320355,123.388524,,,,2026-03-21 13:37:19.283063+00,2026-03-21 13:37:19.283063+00
3616,阜新嘉禾美来农业科技有限公司,Agriculture Dealer,low,辽宁省阜新市阜蒙县金贵家园13号网点16号门市，嘉禾美来联合社,阜新市,辽宁省,China,CN,Asia,17642073393,,,42.071207,121.756792,,,,2026-03-21 13:37:19.283063+00,2026-03-21 13:37:19.283063+00
3617,黑山双合农业机械销售有限公司,Agriculture Dealer,low,辽宁省锦州市黑山县东检查站西100米黑山三合农机,锦州市,辽宁省,China,CN,Asia,17642073393,,,41.721757,122.150634,,,,2026-03-21 13:37:19.283063+00,2026-03-21 13:37:19.283063+00
3618,辽宁万物农业服务有限公司,Agriculture Dealer,low,辽宁省朝阳市龙城区龙翔大街125号-12,朝阳市,辽宁省,China,CN,Asia,17642073393,,,41.579967,120.421945,,,,2026-03-21 13:37:19.283063+00,2026-03-21 13:37:19.283063+00
3619,营口升势达农业科技有限公司,Agriculture Dealer,low,辽宁省营口市鲅鱼圈区红旗家园B-25-3门市,营口市,辽宁省,China,CN,Asia,17642073393,,,40.229633,122.150757,,,,2026-03-21 13:37:19.283063+00,2026-03-21 13:37:19.283063+00
3620,海城市翔远汽车销售有限公司,Agriculture Dealer,low,辽宁省海城市毛祁镇山后村19号,鞍山市,辽宁省,China,CN,Asia,17642073393,,,40.842833,122.719216,,,,2026-03-21 13:37:19.283063+00,2026-03-21 13:37:19.283063+00
3621,盘锦正通农业机械销售有限公司,Agriculture Dealer,low,辽宁省盘锦市大洼区大洼县政华农机汽车有限公司,盘锦市,辽宁省,China,CN,Asia,17642073393,,,40.988154,122.070053,,,,2026-03-21 13:37:19.283063+00,2026-03-21 13:37:19.283063+00
3622,松原市慧诚农业有限公司,Agriculture Dealer,low,松原市宁江区铁西路743号（大疆农业）,松原市,吉林省,China,CN,Asia,17304329999,,,45.111633,124.788205,,,,2026-03-21 13:37:19.283063+00,2026-03-21 13:37:19.283063+00
3623,吉林省慧鑫机械设备有限责任公司,Agriculture Dealer,low,四平市双辽市辽东街丰巨村三角区,四平市,吉林省,China,CN,Asia,17304329999,,,43.535719,123.544042,,,,2026-03-21 13:37:19.283063+00,2026-03-21 13:37:19.283063+00
3624,吉林省禾田农机有限责任公司,Agriculture Dealer,low,吉林省舒兰市新村路1771号,吉林市,吉林省,China,CN,Asia,17304329999,,,44.394147,126.937952,,,,2026-03-21 13:37:19.283063+00,2026-03-21 13:37:19.283063+00
3625,梅河口市思卓科技有限公司,Agriculture Dealer,low,吉林省梅河口市福民街道梅河口西大街地质新村大疆农业,通化市,吉林省,China,CN,Asia,17304329999,,,42.523004,125.683907,,,,2026-03-21 13:37:19.283063+00,2026-03-21 13:37:19.283063+00
3626,桦甸市千里农业机械经销有限公司,Agriculture Dealer,low,吉林省桦甸市新华街77号,吉林市,吉林省,China,CN,Asia,17304329999,,,42.972469,126.752545,,,,2026-03-21 13:37:19.283063+00,2026-03-21 13:37:19.283063+00
3627,榆树和平农机有限公司,Agriculture Dealer,low,吉林省榆树市正阳街道兴隆店隆兴农机大市场北座4号和平农机有限公司,长春市,吉林省,China,CN,Asia,17304329999,,,44.775828,126.541669,,,,2026-03-21 13:37:19.283063+00,2026-03-21 13:37:19.283063+00
3628,吉林市翔远机械设备有限公司,Agriculture Dealer,low,吉林省吉林市船营区越北镇 雾凇中路百业国际五金城b35栋2-2号吉林翔远机械,吉林市,吉林省,China,CN,Asia,17304329999,,,43.868718,126.513844,,,,2026-03-21 13:37:19.283063+00,2026-03-21 13:37:19.283063+00
3629,镇赉县宏升农机服务有限公司,Agriculture Dealer,low,镇赉县五棵树镇大疆农业,白城市,吉林省,China,CN,Asia,17304329999,,,45.841453,123.212291,,,,2026-03-21 13:37:19.283063+00,2026-03-21 13:37:19.283063+00
3630,通榆县盛汇农业科技有限公司,Agriculture Dealer,low,吉林省白城市通榆县墨宝新城门市大疆农业无人机,白城市,吉林省,China,CN,Asia,17304329999,,,44.827773,123.085683,,,,2026-03-21 13:37:19.283063+00,2026-03-21 13:37:19.283063+00
3631,扶余市超凡现代农业发展有限公司,Agriculture Dealer,low,吉林省扶余市道西街华亿冷库商铺-大疆农业扶余西高速口150米,松原市,吉林省,China,CN,Asia,17304329999,,,45.004971,126.006796,,,,2026-03-21 13:37:19.283063+00,2026-03-21 13:37:19.283063+00
3632,汪清新皓农机销售有限公司,Agriculture Dealer,low,吉林省延边朝鲜族自治州汪清县东振路2341号,延边州,吉林省,China,CN,Asia,17304329999,,,43.343182,129.745443,,,,2026-03-21 13:37:19.283063+00,2026-03-21 13:37:19.283063+00
3633,伊通满族自治县宏贺农业机械有限公司,Agriculture Dealer,low,吉林省四平市伊通满族自治县二小学斜对面大疆农业无人机,四平市,吉林省,China,CN,Asia,17304329999,,,43.354144,125.29947,,,,2026-03-21 13:37:19.283063+00,2026-03-21 13:37:19.283063+00
3634,吉林省惠田农业科技有限公司,Agriculture Dealer,low,吉林省白城市洮北区碧桂园小区南门东侧123号商服14号门市,白城市,吉林省,China,CN,Asia,17304329999,,,45.58205,122.895091,,,,2026-03-21 13:37:19.283063+00,2026-03-21 13:37:19.283063+00
3635,长春丰焱农业科技服务有限公司,Agriculture Dealer,low,吉林省德惠市东风路与德通街交汇东行200米雷沃农机,长春市,吉林省,China,CN,Asia,17304329999,,,44.526615,125.754705,,,,2026-03-21 13:37:19.283063+00,2026-03-21 13:37:19.283063+00
3636,公主岭市百顺农机经销处,Agriculture Dealer,low,吉林省长春市公主岭市东四城路百顺农机（雷沃农机）,长春市,吉林省,China,CN,Asia,17304329999,,,43.542157,124.838508,,,,2026-03-21 13:37:19.283063+00,2026-03-21 13:37:19.283063+00
3637,甘南县鑫晟农机经销有限公司,Agriculture Dealer,low,黑龙江省齐齐哈尔市甘南县甘南镇晓光村二屯,齐齐哈尔,黑龙江省,China,CN,Asia,15084577888,,,,,,,,2026-03-21 13:37:19.283063+00,2026-03-21 13:37:19.283063+00
3638,齐齐哈尔农垦翱腾无人机科技有限公司,Agriculture Dealer,low,黑龙江省齐齐哈尔甘南县查哈阳农场嘉祥国际A2区商服3号,齐齐哈尔,黑龙江省,China,CN,Asia,15084577888,,,,,,,,2026-03-21 13:37:19.283063+00,2026-03-21 13:37:19.283063+00
3639,泰来县宣途农业机械销售有限公司,Agriculture Dealer,low,黑龙江省齐齐哈尔市泰来县建设路841号大疆农业,齐齐哈尔,黑龙江省,China,CN,Asia,15084577888,,,,,,,,2026-03-21 13:37:19.283063+00,2026-03-21 13:37:19.283063+00
3640,肇东市聚航农业机械服务有限公司,Agriculture Dealer,low,黑龙江省肇东市东跃新邨5号楼2号商服,绥化,黑龙江省,China,CN,Asia,18745579777,,,,,,,,2026-03-21 13:37:19.283063+00,2026-03-21 13:37:19.283063+00
3641,海伦市志诚农业机械服务有限公司,Agriculture Dealer,low,黑龙江省绥化市海伦市盛世一号大疆无人机,绥化,黑龙江省,China,CN,Asia,18745579777,,,,,,,,2026-03-21 13:37:19.283063+00,2026-03-21 13:37:19.283063+00
3642,铁力市泽丰农业服务有限公司,Agriculture Dealer,low,黑龙江省铁力市农资大市场5号厅,绥化,黑龙江省,China,CN,Asia,18745579777,,,,,,,,2026-03-21 13:37:19.283063+00,2026-03-21 13:37:19.283063+00
3643,绥棱县隆嘉旺农业科技有限责任公司,Agriculture Dealer,low,黑龙江省绥化市绥棱县翰沃城大疆农业10栋1018室,绥化市,黑龙江省,China,CN,Asia,18745579777,,,,,,,,2026-03-21 13:37:19.283063+00,2026-03-21 13:37:19.283063+00
3644,绥化市亿佳农业科技有限公司,Agriculture Dealer,low,黑龙江省绥化市北林区康庄路豫馨嘉园大疆农业,绥化市,黑龙江省,China,CN,Asia,18745579777,,,,,,,,2026-03-21 13:37:19.283063+00,2026-03-21 13:37:19.283063+00
3645,黑龙江省拓航农业科技服务有限公司,Agriculture Dealer,low,黑龙江省绥化市庆安县农商物流园三号楼五号商服,绥化,黑龙江省,China,CN,Asia,18745579777,,,,,,,,2026-03-21 13:37:19.283063+00,2026-03-21 13:37:19.283063+00
3646,庆安启航农业植保科技有限公司,Agriculture Dealer,low,黑龙江省绥化市庆安县农商物流园2-8,绥化,黑龙江省,China,CN,Asia,18745579777,,,,,,,,2026-03-21 13:37:19.283063+00,2026-03-21 13:37:19.283063+00
3647,五大连池市金裕农业科技有限公司,Agriculture Dealer,low,五大连池市职高北门东侧110号,黑河,黑龙江省,China,CN,Asia,15084577888,,,,,,,,2026-03-21 13:37:19.283063+00,2026-03-21 13:37:19.283063+00
3648,黑龙江省南腾农业科技有限公司,Agriculture Dealer,low,黑龙江省富裕县富裕镇富裕职高北10米路西大疆无人机,齐齐哈尔,黑龙江省,China,CN,Asia,15084577888,,,,,,,,2026-03-21 13:37:19.283063+00,2026-03-21 13:37:19.283063+00
3649,克山县鼎晟农业机械服务有限公司,Agriculture Dealer,low,黑龙江省齐齐哈尔市克山县通达路二段路北大疆农业无人机（伟业景苑小区6号楼-000117）,齐齐哈尔,黑龙江省,China,CN,Asia,15084577888,,,,,,,,2026-03-21 13:37:19.283063+00,2026-03-21 13:37:19.283063+00
3650,齐齐哈尔农垦亿田农业科技有限公司,Agriculture Dealer,low,黑龙江省齐齐哈尔市甘南县查哈阳农场亿田农业,齐齐哈尔,黑龙江省,China,CN,Asia,15084577888,,,,,,,,2026-03-21 13:37:19.283063+00,2026-03-21 13:37:19.283063+00
3651,黑龙江省镓航农业发展有限公司,Agriculture Dealer,low,黑龙江省齐齐哈尔市讷河市仁和家园东厢房1号楼大疆农业,齐齐哈尔,黑龙江省,China,CN,Asia,15084577888,,,,,,,,2026-03-21 13:37:19.283063+00,2026-03-21 13:37:19.283063+00
3652,泰来县首航植保飞防服务有限责任公司,Agriculture Dealer,low,黑龙江省齐齐哈尔市泰来县大兴镇,齐齐哈尔,黑龙江省,China,CN,Asia,15084577888,,,,,,,,2026-03-21 13:37:19.283063+00,2026-03-21 13:37:19.283063+00
3653,龙江县天诚农业科技有限公司,Agriculture Dealer,low,黑龙江省齐齐哈尔市龙江县广厚乡,齐齐哈尔,黑龙江省,China,CN,Asia,15084577888,,,,,,,,2026-03-21 13:37:19.283063+00,2026-03-21 13:37:19.283063+00
3654,克东县保嘉植保服务有限责任公司,Agriculture Dealer,low,黑龙江省齐齐哈尔市克东县利民家园北侧商服大疆农业,齐齐哈尔,黑龙江省,China,CN,Asia,15084577888,,,,,,,,2026-03-21 13:37:19.283063+00,2026-03-21 13:37:19.283063+00
3655,黑龙江沙仑农业服务有限公司,Agriculture Dealer,low,黑龙江省北安市乌裕尔大街856号,黑河,黑龙江省,China,CN,Asia,15084577888,,,,,,,,2026-03-21 13:37:19.283063+00,2026-03-21 13:37:19.283063+00
3656,大兴安岭鲲鹏无人机销售有限公司,Agriculture Dealer,low,黑龙江省加格达奇区铁电招待所楼下,大兴安岭地区,黑龙江省,China,CN,Asia,15084577888,,,,,,,,2026-03-21 13:37:19.283063+00,2026-03-21 13:37:19.283063+00
3657,依安县航通农业科技有限公司,Agriculture Dealer,low,黑龙江省齐齐哈尔市依安县依安镇鹏晟农资市场物流一区门北60米依安县航通农业科技有限公司,齐齐哈尔,黑龙江省,China,CN,Asia,15084577888,,,,,,,,2026-03-21 13:37:19.283063+00,2026-03-21 13:37:19.283063+00
3658,龙江县源林农业机械经销处,Agriculture Dealer,low,黑龙江省齐齐哈尔市龙江县长青路93号,齐齐哈尔市,黑龙江省,China,CN,Asia,15084577888,,,,,,,,2026-03-21 13:37:19.283063+00,2026-03-21 13:37:19.283063+00
3659,穆棱市益丰林业服务有限公司,Agriculture Dealer,low,牡丹江市穆棱市八面通镇林业局兴林门市2栋12号,牡丹江,黑龙江省,China,CN,Asia,18604585207,,,44.938326,130.551642,,,,2026-03-21 13:37:19.283063+00,2026-03-21 13:37:19.283063+00
3660,牡丹江市凯森鑫鸿农业科技有限公司,Agriculture Dealer,low,黑龙江省牡丹江市林口县文政街日杂市场楼012号门市大疆农业,牡丹江市,黑龙江省,China,CN,Asia,18604585207,,,45.298668,130.285201,,,,2026-03-21 13:37:19.283063+00,2026-03-21 13:37:19.283063+00
3661,黑龙江省迎疆农业科技服务有限公司,Agriculture Dealer,low,黑龙江省虎林市八五六农场大疆农业,鸡西,黑龙江省,China,CN,Asia,18604585207,,,45.638031,132.710751,,,,2026-03-21 13:37:19.283063+00,2026-03-21 13:37:19.283063+00
3662,黑龙江省牡丹江农垦华茂农业种植有限公司,Agriculture Dealer,low,黑龙江省虎林市八五四农场,虎林市,黑龙江省,China,CN,Asia,18604585207,,,46.064205,132.956074,,,,2026-03-21 13:37:19.283063+00,2026-03-21 13:37:19.283063+00
3663,虎林市茂发农业机械经销店,Agriculture Dealer,low,虎林市虎头镇茂发农机,鸡西,黑龙江省,China,CN,Asia,18604585207,,,45.994163,133.669542,,,,2026-03-21 13:37:19.283063+00,2026-03-21 13:37:19.283063+00
3664,呼玛县顺通农业机械有限责任公司,Agriculture Dealer,low,黑龙江省呼玛县长征街96号 大疆农业无人机,大兴安岭地区,黑龙江省,China,CN,Asia,18604585207,,,,,,,,2026-03-21 13:37:19.283063+00,2026-03-21 13:37:19.283063+00
3665,东宁市大疆农业科技有限公司,Agriculture Dealer,low,黑龙江省东宁市老烟草楼15号门市大疆农业,牡丹江,黑龙江省,China,CN,Asia,18604585207,,,44.071818,131.136861,,,,2026-03-21 13:37:19.283063+00,2026-03-21 13:37:19.283063+00
3666,双鸭山市红兴隆宇杰农业机械销售有限公司,Agriculture Dealer,low,黑龙江省双鸭山市饶河县红旗岭农场,双鸭山市,黑龙江省,China,CN,Asia,18604585207,,,46.846411,133.237509,,,,2026-03-21 13:37:19.283063+00,2026-03-21 13:37:19.283063+00
3667,双鸭山市红兴隆隆飞农业科技有限公司,Agriculture Dealer,low,黑龙江省双鸭山市宝清县八五三农场,双鸭山,黑龙江省,China,CN,Asia,18604585207,,,46.531002,133.00597,,,,2026-03-21 13:37:19.283063+00,2026-03-21 13:37:19.283063+00
3668,双鸭山市红兴隆飞邦农业科技有限公司,Agriculture Dealer,low,黑龙江省双鸭山市集贤县二九一农场场部，东荣综合楼2号楼02号商服,双鸭山,黑龙江省,China,CN,Asia,18604585207,,,46.901985,131.43818,,,,2026-03-21 13:37:19.283063+00,2026-03-21 13:37:19.283063+00
3669,北流市亿丰科技有限公司,Agriculture Dealer,low,丛义路创客小镇B5栋3号,玉林市,广西壮族自治区,China,CN,Asia,18174102223,,,22.688531,110.357969,,,,2026-03-21 13:37:19.283063+00,2026-03-21 13:37:19.283063+00
3670,海南省鸣升农业科技有限公司,Agriculture Dealer,low,三亚市吉阳区南丁村委会三罗村三组104号,三亚市,海南省,China,CN,Asia,17803697777,,,18.319185,109.553684,,,,2026-03-21 13:37:19.283063+00,2026-03-21 13:37:19.283063+00
3671,商丘裕飞农业科技有限公司,Agriculture Dealer,low,河南省商丘市睢县城郊乡金庄村02号,商丘市,河南省,China,CN,Asia,18737199071,,,34.46534,115.05852,,,,2026-03-21 13:37:19.283063+00,2026-03-21 13:37:19.283063+00
3672,河北全颗科技有限公司,Agriculture Dealer,low,河北省衡水市冀州区团结南大街369号,衡水市,河北省,China,CN,Asia,18931801889,,,37.531674,115.544377,,,,2026-03-21 13:37:19.283063+00,2026-03-21 13:37:19.283063+00
3673,东营驰骋航空科技有限公司,Agriculture Dealer,low,山东省东营市垦利区兴隆街道同兴路166-4号101室,东营市,山东省,China,CN,Asia,15275151877,,,,,,,,2026-03-21 13:37:19.283063+00,2026-03-21 13:37:19.283063+00
3674,勃利县金钰源农机经销处,Agriculture Dealer,low,黑龙江省七台河市勃利县农机大市场第6个门市大疆农业,七台河市,黑龙江省,China,CN,Asia,18604585207,,,45.773414,130.553726,,,,2026-03-21 13:37:19.283063+00,2026-03-21 13:37:19.283063+00
3675,友谊县众禾植保服务有限公司,Agriculture Dealer,low,黑龙江省双鸭山市友谊县京呈综合楼大疆农业,双鸭山市,黑龙江省,China,CN,Asia,18604585207,,,46.770829,131.795105,,,,2026-03-21 13:37:19.283063+00,2026-03-21 13:37:19.283063+00
3676,勃利县疆飞飞无人机销售有限公司,Agriculture Dealer,low,勃利县铁西街3委42-10自建楼商服（虹桥加油站东）,七台河市,黑龙江省,China,CN,Asia,18604585207,,,45.766846,130.557651,,,,2026-03-21 13:37:19.283063+00,2026-03-21 13:37:19.283063+00
3677,黑龙江省通阳农业机械有限公司,Agriculture Dealer,low,黑龙江省双鸭山市宝清县通达街77号,双鸭山市,黑龙江省,China,CN,Asia,18604585207,,,46.327312,132.228619,,,,2026-03-21 13:37:19.283063+00,2026-03-21 13:37:19.283063+00
3678,饶河县聚鑫农业技术有限公司,Agriculture Dealer,low,黑龙江省双鸭山市饶河县小佳河镇政府斜对面大疆无人机,双鸭山市,黑龙江省,China,CN,Asia,18604585207,,,47.218875,133.748866,,,,2026-03-21 13:37:19.283063+00,2026-03-21 13:37:19.283063+00
3679,密山市非凡农业科技有限公司,Agriculture Dealer,low,密山市八五七农场大疆农业,双鸭山,黑龙江省,China,CN,Asia,18604585207,,,45.623351,132.473247,,,,2026-03-21 13:37:19.283063+00,2026-03-21 13:37:19.283063+00
3680,虎林市八千农业服务有限公司,Agriculture Dealer,low,黑龙江省虎林市东方红镇大疆农业,鸡西,黑龙江省,China,CN,Asia,18604585207,,,46.215336,133.102787,,,,2026-03-21 13:37:19.283063+00,2026-03-21 13:37:19.283063+00
3681,密山市泽润农业机械销售有限公司,Agriculture Dealer,low,黑龙江省密山市兴凯湖农场兴馨小区3号楼大疆农业,鸡西,黑龙江省,China,CN,Asia,18604585207,,,45.276746,132.811381,,,,2026-03-21 13:37:19.283063+00,2026-03-21 13:37:19.283063+00
3682,牡丹江沐阳农业科技服务有限公司,Agriculture Dealer,low,黑龙江省牡丹江市东安区江南玄武湖路118号,牡丹江,黑龙江省,China,CN,Asia,18604585207,,,44.52067,129.586254,,,,2026-03-21 13:37:19.283063+00,2026-03-21 13:37:19.283063+00
3683,宁安市煜丰农业服务有限公司,Agriculture Dealer,low,黑龙江省宁安市东京城镇友谊路煜丰农业,牡丹江,黑龙江省,China,CN,Asia,18604585207,,,44.128542,129.231819,,,,2026-03-21 13:37:19.283063+00,2026-03-21 13:37:19.283063+00
3684,鸡西市鑫进至洋农业科技有限公司,Agriculture Dealer,low,黑龙江省鸡西市鸡东县金鼎辉煌大疆农业,鸡西,黑龙江省,China,CN,Asia,18604585207,,,45.267117,131.149754,,,,2026-03-21 13:37:19.283063+00,2026-03-21 13:37:19.283063+00
3685,双鸭山市谷仓农资有限公司,Agriculture Dealer,low,黑龙江省集贤县三江农资批发市场大疆农业,双鸭山,黑龙江省,China,CN,Asia,18604585207,,,46.733242,131.172849,,,,2026-03-21 13:37:19.283063+00,2026-03-21 13:37:19.283063+00
3686,七台河市山和植保服务有限公司,Agriculture Dealer,low,黑龙江省七台河市茄子河区北兴农场大疆农业,七台河市,黑龙江省,China,CN,Asia,18604585207,,,45.971227,131.376183,,,,2026-03-21 13:37:19.283063+00,2026-03-21 13:37:19.283063+00
3687,虎林市乔北农业科技有限公司,Agriculture Dealer,low,黑龙江省虎林市阿北乡大疆农业,鸡西,黑龙江省,China,CN,Asia,18604585207,,,46.212096,133.276475,,,,2026-03-21 13:37:19.283063+00,2026-03-21 13:37:19.283063+00
3688,双鸭山市红兴隆通慧无人机科技有限公司,Agriculture Dealer,low,黑龙江省双鸭山市饶河农场,双鸭山市,黑龙江省,China,CN,Asia,18604585207,,,47.094,133.939,,,,2026-03-21 13:37:19.283063+00,2026-03-21 13:37:19.283063+00
3689,虎林市鑫常发农业机械有限公司,Agriculture Dealer,low,黑龙江省虎林市城东加油站斜对面大疆农业,鸡西,黑龙江省,China,CN,Asia,18604585207,,,45.773082,133.01613,,,,2026-03-21 13:37:19.283063+00,2026-03-21 13:37:19.283063+00
3690,双鸭山市红兴隆万卓农业机械销售有限公司,Agriculture Dealer,low,黑龙江省双鸭山市宝清县八五三农场商贸中心104商服,双鸭山市,黑龙江省,China,CN,Asia,18604585207,,,46.534,133.006,,,,2026-03-21 13:37:19.283063+00,2026-03-21 13:37:19.283063+00
3691,友谊县宇阳植保服务有限公司,Agriculture Dealer,low,华贵园小区1号楼7门市,双鸭山市,黑龙江省,China,CN,Asia,18604585207,,,46.771862,131.809529,,,,2026-03-21 13:37:19.283063+00,2026-03-21 13:37:19.283063+00
3692,密山市明航农业科技有限公司,Agriculture Dealer,low,黑龙江省鸡西市密山市密山镇华荣商贸城6号楼门市,鸡西,黑龙江省,China,CN,Asia,18604585207,,,45.566244,131.878088,,,,2026-03-21 13:37:19.283063+00,2026-03-21 13:37:19.283063+00
3693,萝北县起航农业科技服务有限公司,Agriculture Dealer,low,黑龙江省鹤岗市萝北县东明加油站东1000米,鹤岗市,黑龙江省,China,CN,Asia,18604585207,,,47.587947,130.871114,,,,2026-03-21 13:37:19.283063+00,2026-03-21 13:37:19.283063+00
3694,汤原县久鹏农机有限公司,Agriculture Dealer,low,黑龙江省佳木斯市汤原县汤原镇文化社区（黑龙江华强集团物流有限公司二期南往北数第三间、第四间）,佳木斯,黑龙江省,China,CN,Asia,18604585207,,,46.722862,129.853274,,,,2026-03-21 13:37:19.283063+00,2026-03-21 13:37:19.283063+00
3695,黑龙江省宝泉岭农垦齐沃农机销售有限公司,Agriculture Dealer,low,黑龙江省鹤岗市宝泉岭农场普阳街1号齐沃农机,鹤岗市,黑龙江省,China,CN,Asia,18604585207,,,47.428131,130.534318,,,,2026-03-21 13:37:19.283063+00,2026-03-21 13:37:19.283063+00
